Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
4,25,5,1,0.2,0.08
8,21,9,1,0.428571428571429,0.333333333333333
12,23,1,0,0.173913043478261,0.0434782608695652
14,15,5,1,0.333333333333333,0.2
15,15,5,1,0.333333333333333,0.0666666666666667
23,21,9,1,0.428571428571429,0.19047619047619
25,17,8,1,0.470588235294118,0.294117647058824
28,25,11,1,0.44,0.08
29,17,8,1,0.470588235294118,0.294117647058824
30,17,5,1,0.294117647058824,0.176470588235294
32,21,9,1,0.428571428571429,0.0476190476190476
33,17,8,1,0.470588235294118,0.176470588235294
