Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,15,3,1,0.2,0.0666666666666667
6,21,9,1,0.428571428571429,0.0476190476190476
13,15,5,1,0.333333333333333,0.2
16,19,6,1,0.315789473684211,0.210526315789474
18,19,9,1,0.473684210526316,0.0526315789473684
20,23,10,1,0.434782608695652,0.304347826086957
24,17,8,1,0.470588235294118,0.294117647058824
30,21,4,1,0.19047619047619,0.0476190476190476
32,17,8,1,0.470588235294118,0.176470588235294
34,25,11,1,0.44,0.2
35,23,4,1,0.173913043478261,0.0434782608695652
36,19,6,1,0.315789473684211,0.0526315789473684
