Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
1,23,4,1,4,0.173913043478261
4,15,5,1,5,0.333333333333333
11,15,5,1,5,0.333333333333333
17,21,7,1,7,0.333333333333333
31,21,7,1,7,0.333333333333333
36,25,5,1,5,0.2
2,19,4,1,4,0.210526315789474
3,17,5,1,5,0.294117647058824
12,25,2,1,2,0.08
13,19,4,1,4,0.210526315789474
15,17,8,1,8,0.470588235294118
17,25,11,1,11,0.44
32,15,3,1,3,0.2
