Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
6,17,8,1,8,0.470588235294118
8,15,1,1,1,0.0666666666666667
9,19,6,1,6,0.315789473684211
10,25,11,1,11,0.44
13,19,9,1,9,0.473684210526316
22,19,9,1,9,0.473684210526316
23,21,9,1,9,0.428571428571429
22,15,5,1,5,0.333333333333333
25,15,5,1,5,0.333333333333333
27,25,11,1,11,0.44
28,25,11,1,11,0.44
31,17,8,1,8,0.470588235294118
