Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
1,23,10,1,10,0.434782608695652
5,23,7,1,7,0.304347826086957
9,21,7,1,7,0.333333333333333
17,25,11,1,11,0.44
22,25,11,1,11,0.44
2,15,3,1,3,0.2
9,21,9,1,9,0.428571428571429
19,25,8,1,8,0.32
20,17,8,1,8,0.470588235294118
28,17,8,1,8,0.470588235294118
31,23,7,1,7,0.304347826086957
34,19,4,1,4,0.210526315789474
35,21,9,1,9,0.428571428571429
