Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
7,15,7,1,7,0.466666666666667
10,19,9,1,9,0.473684210526316
14,17,5,1,5,0.294117647058824
15,17,5,1,5,0.294117647058824
27,19,6,1,6,0.315789473684211
32,15,3,1,3,0.2
33,25,8,1,8,0.32
3,19,4,1,4,0.210526315789474
7,19,4,1,4,0.210526315789474
9,21,4,1,4,0.19047619047619
10,19,9,1,9,0.473684210526316
11,23,4,1,4,0.173913043478261
13,25,8,1,8,0.32
25,19,9,1,9,0.473684210526316
29,15,7,1,7,0.466666666666667
