Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
5,25,5,1,0.2,0.08
6,19,9,1,0.473684210526316,0.0526315789473684
10,21,9,1,0.428571428571429,0.19047619047619
15,21,1,0,0.428571428571429,0.0476190476190476
18,15,5,1,0.333333333333333,0.0666666666666667
20,19,4,1,0.210526315789474,0.0526315789473684
22,25,5,1,0.2,0.08
25,21,9,1,0.428571428571429,0.19047619047619
26,17,8,1,0.470588235294118,0.294117647058824
28,17,5,1,0.294117647058824,0.0588235294117647
33,15,7,1,0.466666666666667,0.2
34,19,6,1,0.315789473684211,0.0526315789473684
