Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
4,21,7,1,7,0.333333333333333
5,19,9,1,9,0.473684210526316
16,23,7,1,7,0.304347826086957
21,25,8,1,8,0.32
32,23,7,1,7,0.304347826086957
4,21,7,1,7,0.333333333333333
5,19,9,1,9,0.473684210526316
16,23,7,1,7,0.304347826086957
32,23,7,1,7,0.304347826086957
