Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
4,15,5,1,0.333333333333333,0.0666666666666667
6,17,1,0,0.176470588235294,0.0588235294117647
8,23,7,0,0.434782608695652,0.304347826086957
9,17,1,0,0.294117647058824,0.0588235294117647
16,21,1,0,0.333333333333333,0.0476190476190476
22,25,8,0,0.44,0.32
24,19,1,0,0.210526315789474,0.0526315789473684
28,17,1,0,0.470588235294118,0.0588235294117647
30,19,4,0,0.473684210526316,0.210526315789474
32,19,1,0,0.473684210526316,0.0526315789473684
34,21,1,0,0.19047619047619,0.0476190476190476
36,15,1,0,0.466666666666667,0.0666666666666667
5,17,3,0,0.470588235294118,0.176470588235294
11,25,2,0,0.44,0.08
13,23,1,0,0.173913043478261,0.0434782608695652
14,25,2,0,0.44,0.08
16,17,3,0,0.294117647058824,0.176470588235294
18,25,5,0,0.44,0.2
21,15,5,0,0.466666666666667,0.333333333333333
23,23,7,0,0.434782608695652,0.304347826086957
24,21,1,0,0.333333333333333,0.0476190476190476
25,15,1,0,0.333333333333333,0.0666666666666667
26,21,7,0,0.428571428571429,0.333333333333333
30,25,2,0,0.44,0.08
