Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,17,3,0,0.470588235294118,0.176470588235294
5,23,1,0,0.304347826086957,0.0434782608695652
9,17,3,0,0.470588235294118,0.176470588235294
11,25,2,0,0.2,0.08
17,21,7,0,0.428571428571429,0.333333333333333
20,23,1,0,0.173913043478261,0.0434782608695652
21,15,3,0,0.333333333333333,0.2
25,25,2,0,0.32,0.08
27,25,2,0,0.2,0.08
28,19,1,0,0.210526315789474,0.0526315789473684
32,21,7,1,0.333333333333333,0.0476190476190476
34,19,9,1,0.473684210526316,0.315789473684211
1,15,1,0,0.2,0.0666666666666667
3,19,4,0,0.315789473684211,0.210526315789474
7,25,2,0,0.32,0.08
8,21,4,0,0.333333333333333,0.19047619047619
12,21,4,0,0.333333333333333,0.19047619047619
16,23,7,0,0.434782608695652,0.304347826086957
18,17,1,0,0.470588235294118,0.0588235294117647
22,21,1,0,0.19047619047619,0.0476190476190476
25,19,4,0,0.473684210526316,0.210526315789474
32,25,5,0,0.44,0.2
33,23,4,0,0.304347826086957,0.173913043478261
35,19,4,0,0.473684210526316,0.210526315789474
