Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,21,4,0,0.333333333333333,0.19047619047619
5,15,7,1,0.466666666666667,0.2
7,19,9,1,0.473684210526316,0.210526315789474
10,21,9,1,0.428571428571429,0.0476190476190476
12,17,5,1,0.294117647058824,0.176470588235294
19,25,8,0,0.44,0.32
22,17,5,1,0.294117647058824,0.0588235294117647
27,17,1,0,0.294117647058824,0.0588235294117647
28,23,4,1,0.173913043478261,0.0434782608695652
30,21,9,1,0.428571428571429,0.333333333333333
34,17,3,1,0.176470588235294,0.0588235294117647
36,21,4,0,0.428571428571429,0.19047619047619
3,25,2,0,0.44,0.08
7,15,3,1,0.2,0.0666666666666667
9,19,6,0,0.473684210526316,0.315789473684211
12,17,3,1,0.176470588235294,0.0588235294117647
13,21,4,0,0.428571428571429,0.19047619047619
17,15,5,1,0.333333333333333,0.2
19,15,7,1,0.466666666666667,0.0666666666666667
25,15,7,1,0.466666666666667,0.2
29,19,6,1,0.315789473684211,0.210526315789474
33,25,5,0,0.44,0.2
35,17,8,1,0.470588235294118,0.0588235294117647
