Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
4,19,6,1,6,0.315789473684211
16,19,6,1,6,0.315789473684211
27,19,6,1,6,0.315789473684211
29,21,9,1,9,0.428571428571429
32,25,11,1,11,0.44
33,15,7,1,7,0.466666666666667
6,15,5,1,5,0.333333333333333
9,19,6,1,6,0.315789473684211
21,15,7,1,7,0.466666666666667
33,21,9,1,9,0.428571428571429
