Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,15,5,1,0.333333333333333,0.0666666666666667
11,17,8,1,0.470588235294118,0.294117647058824
13,17,8,1,0.470588235294118,0.294117647058824
17,15,3,1,0.2,0.0666666666666667
20,21,9,1,0.428571428571429,0.0476190476190476
21,21,9,1,0.428571428571429,0.0476190476190476
25,17,5,1,0.294117647058824,0.0588235294117647
26,15,7,1,0.466666666666667,0.333333333333333
28,19,9,1,0.473684210526316,0.315789473684211
32,21,4,0,0.333333333333333,0.19047619047619
35,23,4,1,0.173913043478261,0.0434782608695652
