Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
7,21,0,0,1,0.0476190476190476
14,15,0,0,1,0.0666666666666667
20,15,0,0,3,0.2
33,15,0,0,1,0.0666666666666667
35,21,0,0,4,0.19047619047619
13,15,0,0,3,0.2
21,19,0,0,1,0.0526315789473684
26,15,0,0,1,0.0666666666666667
28,17,0,0,5,0.294117647058824
34,21,0,0,1,0.0476190476190476
