Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,15,1,0,0.466666666666667,0.0666666666666667
5,17,3,0,0.294117647058824,0.176470588235294
6,25,8,0,0.44,0.32
7,15,1,0,0.2,0.0666666666666667
14,25,2,0,0.32,0.08
17,17,3,0,0.294117647058824,0.176470588235294
19,15,1,0,0.333333333333333,0.0666666666666667
21,19,1,0,0.473684210526316,0.0526315789473684
28,19,4,0,0.315789473684211,0.210526315789474
30,17,3,0,0.470588235294118,0.176470588235294
36,25,2,0,0.44,0.08
2,17,1,0,0.176470588235294,0.0588235294117647
3,19,1,0,0.473684210526316,0.0526315789473684
8,15,1,0,0.466666666666667,0.0666666666666667
16,15,1,0,0.2,0.0666666666666667
18,19,4,0,0.473684210526316,0.210526315789474
21,19,1,0,0.315789473684211,0.0526315789473684
25,17,1,0,0.294117647058824,0.0588235294117647
27,23,1,0,0.434782608695652,0.0434782608695652
29,15,5,0,0.466666666666667,0.333333333333333
30,25,2,0,0.2,0.08
31,19,1,0,0.210526315789474,0.0526315789473684
34,25,5,0,0.44,0.2
