Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
1,17,0,0,3,0.176470588235294
3,15,0,0,1,0.0666666666666667
19,17,0,0,1,0.0588235294117647
25,17,0,0,1,0.0588235294117647
34,25,0,0,2,0.08
35,17,0,0,1,0.0588235294117647
6,23,0,0,1,0.0434782608695652
13,23,0,0,1,0.0434782608695652
17,17,0,0,1,0.0588235294117647
21,17,0,0,3,0.176470588235294
26,21,0,0,1,0.0476190476190476
28,17,0,0,3,0.176470588235294
