Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
4,23,7,1,0.304347826086957,0.0434782608695652
7,17,5,1,0.294117647058824,0.176470588235294
11,19,6,1,0.315789473684211,0.210526315789474
14,25,5,0,0.44,0.2
15,19,9,1,0.473684210526316,0.315789473684211
19,23,10,1,0.434782608695652,0.0434782608695652
20,15,7,1,0.466666666666667,0.2
23,21,9,1,0.428571428571429,0.333333333333333
24,19,4,1,0.210526315789474,0.0526315789473684
31,17,8,1,0.470588235294118,0.176470588235294
33,19,4,0,0.315789473684211,0.210526315789474
36,25,11,1,0.44,0.32
