Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,21,4,1,0.19047619047619,0.0476190476190476
4,17,3,1,0.176470588235294,0.0588235294117647
6,21,7,1,0.333333333333333,0.0476190476190476
7,19,6,1,0.315789473684211,0.0526315789473684
8,23,10,1,0.434782608695652,0.0434782608695652
10,23,10,1,0.434782608695652,0.173913043478261
21,23,10,1,0.434782608695652,0.304347826086957
24,15,5,1,0.333333333333333,0.0666666666666667
26,19,6,1,0.315789473684211,0.0526315789473684
29,21,9,1,0.428571428571429,0.19047619047619
30,25,8,0,0.44,0.32
36,17,8,1,0.470588235294118,0.0588235294117647
