Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,25,11,1,0.44,0.2
6,19,6,1,0.315789473684211,0.210526315789474
12,25,8,0,0.44,0.32
13,17,8,1,0.470588235294118,0.0588235294117647
17,15,3,1,0.2,0.0666666666666667
18,19,6,1,0.315789473684211,0.0526315789473684
19,23,7,1,0.304347826086957,0.173913043478261
24,15,5,1,0.333333333333333,0.2
25,15,7,1,0.466666666666667,0.0666666666666667
30,21,9,1,0.428571428571429,0.0476190476190476
32,15,5,1,0.333333333333333,0.2
36,21,9,1,0.428571428571429,0.19047619047619
