Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
2,17,0,0,5,0.294117647058824
3,17,0,0,3,0.176470588235294
5,25,0,0,2,0.08
8,21,0,0,4,0.19047619047619
21,17,0,0,3,0.176470588235294
5,15,0,0,3,0.2
8,21,0,0,4,0.19047619047619
13,15,0,0,1,0.0666666666666667
18,23,0,0,1,0.0434782608695652
22,25,0,0,2,0.08
27,21,0,0,4,0.19047619047619
