Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
4,25,8,1,8,0.32
10,15,3,1,3,0.2
14,15,5,1,5,0.333333333333333
18,15,3,1,3,0.2
22,23,7,1,7,0.304347826086957
23,17,8,1,8,0.470588235294118
26,21,4,1,4,0.19047619047619
27,23,10,1,10,0.434782608695652
30,21,7,1,7,0.333333333333333
32,21,1,1,1,0.0476190476190476
4,23,10,1,10,0.434782608695652
5,17,5,1,5,0.294117647058824
11,23,4,1,4,0.173913043478261
15,19,6,1,6,0.315789473684211
27,23,10,1,10,0.434782608695652
35,25,2,1,2,0.08
