Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
6,19,4,1,0.210526315789474,0.0526315789473684
7,21,7,1,0.333333333333333,0.0476190476190476
10,15,5,1,0.333333333333333,0.2
11,23,10,1,0.434782608695652,0.0434782608695652
15,17,8,1,0.470588235294118,0.294117647058824
19,15,3,1,0.2,0.0666666666666667
22,19,9,1,0.473684210526316,0.210526315789474
25,21,7,1,0.333333333333333,0.19047619047619
29,19,6,1,0.315789473684211,0.210526315789474
31,21,9,1,0.428571428571429,0.333333333333333
33,25,8,1,0.32,0.08
35,21,9,1,0.428571428571429,0.19047619047619
