Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
4,21,7,1,7,0.333333333333333
8,25,8,1,8,0.32
15,15,7,1,7,0.466666666666667
24,25,2,1,2,0.08
27,23,1,1,1,0.0434782608695652
34,23,4,1,4,0.173913043478261
5,17,5,1,5,0.294117647058824
10,15,5,1,5,0.333333333333333
14,25,5,1,5,0.2
16,21,4,1,4,0.19047619047619
17,19,6,1,6,0.315789473684211
26,17,3,1,3,0.176470588235294
27,17,3,1,3,0.176470588235294
28,15,5,1,5,0.333333333333333
35,25,5,1,5,0.2
36,23,7,1,7,0.304347826086957
