Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
1,25,0,0,2,0.08
11,17,0,0,3,0.176470588235294
24,19,0,0,4,0.210526315789474
28,19,0,0,1,0.0526315789473684
14,15,0,0,1,0.0666666666666667
19,17,0,0,1,0.0588235294117647
27,17,0,0,3,0.176470588235294
