Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,15,5,1,0.333333333333333,0.2
2,15,7,1,0.466666666666667,0.0666666666666667
4,15,7,1,0.466666666666667,0.0666666666666667
5,25,11,1,0.44,0.2
7,15,7,1,0.466666666666667,0.0666666666666667
8,15,5,1,0.333333333333333,0.2
21,15,7,1,0.466666666666667,0.333333333333333
22,19,6,1,0.315789473684211,0.210526315789474
25,23,4,1,0.173913043478261,0.0434782608695652
29,23,7,1,0.304347826086957,0.0434782608695652
31,15,7,1,0.466666666666667,0.333333333333333
36,23,4,1,0.173913043478261,0.0434782608695652
