Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
2,19,0,0,1,0.0526315789473684
13,21,0,0,4,0.19047619047619
15,17,0,0,1,0.0588235294117647
20,23,0,0,1,0.0434782608695652
22,15,0,0,3,0.2
23,19,0,0,1,0.0526315789473684
28,17,0,0,3,0.176470588235294
2,19,0,0,1,0.0526315789473684
13,21,0,0,4,0.19047619047619
15,17,0,0,1,0.0588235294117647
20,23,0,0,1,0.0434782608695652
21,25,0,0,8,0.32
22,15,0,0,3,0.2
23,19,0,0,1,0.0526315789473684
28,17,0,0,3,0.176470588235294
