Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
8,15,3,1,3,0.2
9,23,1,1,1,0.0434782608695652
11,19,6,1,6,0.315789473684211
12,25,5,1,5,0.2
13,25,11,1,11,0.44
10,25,11,1,11,0.44
12,15,7,1,7,0.466666666666667
28,23,10,1,10,0.434782608695652
35,19,9,1,9,0.473684210526316
