Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
17,15,0,0,3,0.2
23,19,0,0,4,0.210526315789474
26,25,0,0,2,0.08
28,15,0,0,5,0.333333333333333
35,17,0,0,5,0.294117647058824
1,23,0,0,1,0.0434782608695652
8,25,0,0,5,0.2
12,19,0,0,4,0.210526315789474
16,17,0,0,3,0.176470588235294
19,15,0,0,1,0.0666666666666667
20,15,0,0,3,0.2
27,15,0,0,1,0.0666666666666667
33,21,0,0,1,0.0476190476190476
35,17,0,0,3,0.176470588235294
