Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
1,19,9,1,9,0.473684210526316
4,17,8,1,8,0.470588235294118
20,21,9,1,9,0.428571428571429
23,25,11,1,11,0.44
33,19,6,1,6,0.315789473684211
4,15,5,1,5,0.333333333333333
5,25,11,1,11,0.44
8,21,9,1,9,0.428571428571429
21,25,8,1,8,0.32
23,19,9,1,9,0.473684210526316
