Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,23,7,1,0.304347826086957,0.173913043478261
5,21,7,0,0.428571428571429,0.333333333333333
9,17,8,1,0.470588235294118,0.0588235294117647
10,15,3,0,0.333333333333333,0.2
12,25,2,0,0.2,0.08
22,17,1,0,0.470588235294118,0.0588235294117647
23,25,5,0,0.44,0.2
26,15,1,0,0.2,0.0666666666666667
33,21,4,0,0.428571428571429,0.19047619047619
34,23,4,0,0.434782608695652,0.173913043478261
35,17,3,0,0.294117647058824,0.176470588235294
36,21,4,0,0.333333333333333,0.19047619047619
1,21,4,0,0.428571428571429,0.19047619047619
2,17,3,0,0.470588235294118,0.176470588235294
5,25,5,0,0.32,0.2
8,19,1,0,0.315789473684211,0.0526315789473684
11,21,1,0,0.428571428571429,0.0476190476190476
16,19,1,0,0.210526315789474,0.0526315789473684
18,23,1,0,0.304347826086957,0.0434782608695652
21,17,1,0,0.294117647058824,0.0588235294117647
28,19,4,0,0.315789473684211,0.210526315789474
29,21,1,0,0.19047619047619,0.0476190476190476
30,17,3,0,0.470588235294118,0.176470588235294
34,23,1,0,0.434782608695652,0.0434782608695652
