Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,17,3,0,0.294117647058824,0.176470588235294
4,23,4,1,0.173913043478261,0.0434782608695652
12,21,9,1,0.428571428571429,0.0476190476190476
13,21,4,0,0.333333333333333,0.19047619047619
16,17,8,1,0.470588235294118,0.176470588235294
22,21,9,1,0.428571428571429,0.19047619047619
24,17,5,0,0.470588235294118,0.294117647058824
29,23,4,0,0.304347826086957,0.173913043478261
31,21,9,1,0.428571428571429,0.333333333333333
33,25,11,1,0.44,0.08
36,17,5,0,0.470588235294118,0.294117647058824
