Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
1,23,1,1,1,0.0434782608695652
9,25,8,1,8,0.32
15,17,8,1,8,0.470588235294118
17,23,7,1,7,0.304347826086957
19,25,8,1,8,0.32
21,25,11,1,11,0.44
24,15,7,1,7,0.466666666666667
25,17,5,1,5,0.294117647058824
26,23,7,1,7,0.304347826086957
29,17,8,1,8,0.470588235294118
2,15,5,1,5,0.333333333333333
5,25,8,1,8,0.32
16,23,4,1,4,0.173913043478261
17,25,11,1,11,0.44
24,23,7,1,7,0.304347826086957
28,19,6,1,6,0.315789473684211
32,23,10,1,10,0.434782608695652
