Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
11,17,8,1,8,0.470588235294118
12,19,9,1,9,0.473684210526316
15,19,6,1,6,0.315789473684211
21,15,7,1,7,0.466666666666667
24,23,10,1,10,0.434782608695652
33,21,7,1,7,0.333333333333333
14,23,10,1,10,0.434782608695652
23,21,9,1,9,0.428571428571429
26,23,10,1,10,0.434782608695652
