Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
2,25,11,1,11,0.44
4,15,5,1,5,0.333333333333333
5,19,1,1,1,0.0526315789473684
6,19,9,1,9,0.473684210526316
11,15,3,1,3,0.2
12,17,5,1,5,0.294117647058824
25,21,9,1,9,0.428571428571429
35,25,8,1,8,0.32
5,19,4,1,4,0.210526315789474
13,17,3,1,3,0.176470588235294
17,15,7,1,7,0.466666666666667
19,19,9,1,9,0.473684210526316
21,15,1,1,1,0.0666666666666667
24,21,9,1,9,0.428571428571429
26,15,1,1,1,0.0666666666666667
