Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
6,15,1,0,0.333333333333333,0.0666666666666667
9,15,3,0,0.466666666666667,0.2
12,19,4,0,0.315789473684211,0.210526315789474
16,17,8,1,0.470588235294118,0.0588235294117647
19,25,2,0,0.44,0.08
20,15,3,0,0.466666666666667,0.2
23,21,4,0,0.333333333333333,0.19047619047619
25,21,7,0,0.428571428571429,0.333333333333333
27,23,7,0,0.434782608695652,0.304347826086957
31,21,4,0,0.428571428571429,0.19047619047619
33,25,2,0,0.2,0.08
2,25,2,0,0.2,0.08
5,19,4,0,0.315789473684211,0.210526315789474
6,23,4,0,0.434782608695652,0.173913043478261
13,19,4,0,0.473684210526316,0.210526315789474
16,19,4,0,0.473684210526316,0.210526315789474
21,21,7,0,0.428571428571429,0.333333333333333
23,15,3,0,0.466666666666667,0.2
26,19,1,0,0.473684210526316,0.0526315789473684
27,17,1,0,0.294117647058824,0.0588235294117647
28,25,2,0,0.32,0.08
30,17,1,0,0.470588235294118,0.0588235294117647
34,25,11,1,0.44,0.32
