Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,21,7,1,0.333333333333333,0.0476190476190476
9,17,3,0,0.294117647058824,0.176470588235294
13,23,4,0,0.434782608695652,0.173913043478261
14,23,7,0,0.434782608695652,0.304347826086957
15,25,2,0,0.32,0.08
16,19,6,0,0.473684210526316,0.315789473684211
19,21,4,0,0.428571428571429,0.19047619047619
20,25,5,0,0.44,0.2
23,19,1,0,0.315789473684211,0.0526315789473684
24,25,2,0,0.44,0.08
30,17,5,0,0.470588235294118,0.294117647058824
35,21,4,0,0.333333333333333,0.19047619047619
4,25,5,0,0.44,0.2
7,23,7,0,0.434782608695652,0.304347826086957
8,21,4,0,0.333333333333333,0.19047619047619
9,17,1,0,0.470588235294118,0.0588235294117647
16,21,1,0,0.333333333333333,0.0476190476190476
21,21,4,0,0.428571428571429,0.19047619047619
24,23,1,0,0.304347826086957,0.0434782608695652
25,19,6,0,0.473684210526316,0.315789473684211
26,17,3,0,0.470588235294118,0.176470588235294
27,19,4,0,0.473684210526316,0.210526315789474
31,21,1,0,0.428571428571429,0.0476190476190476
35,17,3,1,0.176470588235294,0.0588235294117647
