Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,23,10,1,0.434782608695652,0.173913043478261
5,15,3,1,0.2,0.0666666666666667
7,25,8,1,0.32,0.2
8,21,1,0,0.428571428571429,0.0476190476190476
17,21,7,1,0.333333333333333,0.0476190476190476
18,17,3,1,0.176470588235294,0.0588235294117647
22,23,4,0,0.304347826086957,0.173913043478261
24,15,1,0,0.2,0.0666666666666667
30,19,1,0,0.473684210526316,0.0526315789473684
31,15,3,0,0.333333333333333,0.2
32,23,1,0,0.304347826086957,0.0434782608695652
33,25,5,0,0.32,0.2
8,19,6,0,0.473684210526316,0.315789473684211
9,19,1,0,0.210526315789474,0.0526315789473684
11,15,3,1,0.2,0.0666666666666667
12,21,7,1,0.333333333333333,0.19047619047619
14,19,4,0,0.315789473684211,0.210526315789474
15,15,5,1,0.333333333333333,0.0666666666666667
16,23,1,0,0.304347826086957,0.0434782608695652
21,23,7,1,0.304347826086957,0.173913043478261
25,15,3,1,0.2,0.0666666666666667
26,19,4,1,0.210526315789474,0.0526315789473684
29,21,1,0,0.19047619047619,0.0476190476190476
34,21,7,1,0.333333333333333,0.0476190476190476
