Trial,Endowment,Earned,Choice,Offer,Prop_Endowment
2,23,0,0,1,0.0434782608695652
6,15,0,0,1,0.0666666666666667
14,21,0,0,1,0.0476190476190476
19,21,0,0,1,0.0476190476190476
23,19,0,0,1,0.0526315789473684
2,23,0,0,7,0.304347826086957
20,23,0,0,1,0.0434782608695652
36,17,0,0,1,0.0588235294117647
