TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,17,1,1.5,5,8,1.0,0.0,5.001867,6.0000253,6.0167947,6.016926,7.534992,7.5351367,3.0,1.8331782,9.368315,11.0520115,3.5175114,11.052777,12.05501
2,2,2,15,1,3,7,3,1.0,1.0,13.0520115,14.05037,14.067124,14.067344,17.085001,17.085115,3.0,0.999928,18.085045,20.601435,3.516933,20.602173,21.602997
3,3,1,19,1,1.5,1,6,1.0,2.0,22.601957,23.600096,23.616812,23.616909,25.135017,25.135134,3.0,1.1654665,26.3006,28.652933,3.518325,28.653574,29.656029
4,4,2,15,1,1.5,7,5,1.0,3.0,30.651747,31.650373,31.667141,31.667343,33.18442,33.184536,3.0,1.1337769,34.318314,36.701187,3.5171754,36.70182,37.704014
5,5,3,17,1,1.5,0,5,1.0,4.0,38.701866,39.700092,39.716713,39.716785,41.234116,41.234264,2.0,2.9338882,44.16815,44.75201,3.5182722,44.752655,45.75502
6,6,3,25,5,4.5,0,2,1.0,5.0,46.751865,47.75037,47.767082,47.767254,52.285023,52.285168,2.0,1.1655003,53.45067,55.802788,3.5181441,55.80343,60.806316
7,7,2,15,3,3,1,3,1.0,6.0,61.801888,62.800377,62.81707,62.817295,65.83464,65.834755,3.0,1.415862,67.25062,69.35215,3.517929,69.3528,72.353806
8,8,2,17,3,3,1,3,1.0,7.0,73.352264,74.35039,74.36708,74.3673,77.38499,77.3851,2.0,0.999609,78.38471,80.90104,3.5165448,80.90177,83.90301
9,9,2,25,1,3,2,8,1.0,8.0,84.901855,85.9001,85.91676,85.91687,88.93409,88.934204,2.0,0.9664103,89.90062,92.452065,3.518389,92.4527,93.4551
10,10,3,25,3,1.5,11,0,1.0,9.0,94.45164,95.450356,95.46703,95.46718,96.98504,96.985176,2.0,1.432692,98.41787,100.503006,3.5183582,100.503654,103.50602
11,11,3,15,5,1.5,3,0,1.0,10.0,104.50187,105.499954,105.51662,105.516685,107.03491,107.03505,3.0,1.3995132,108.43456,110.55129,3.5167823,110.55193,115.55301
12,12,1,19,8,1.5,4,9,1.0,11.0,116.55184,117.55037,117.567024,117.56725,119.084114,119.08423,3.0,1.9664456,121.050674,122.601135,3.5174446,122.601776,130.60316
13,13,2,17,3,1.5,5,1,1.0,12.0,131.6021,132.60039,132.617,132.61719,134.13503,134.13513,3.0,0.8828688,135.018,137.65208,3.517468,137.65273,140.65475
14,14,3,19,1,4.5,0,1,1.0,13.0,141.652,142.6504,142.66699,142.66713,147.1841,147.18425,2.0,2.5163608,149.7006,150.7019,3.5182097,150.70258,151.70541
15,15,1,15,5,1.5,7,5,1.0,14.0,152.7013,153.70032,153.71681,153.71704,155.23509,155.2352,3.0,1.9991347,157.23433,158.75215,3.5174832,158.75279,163.75452
16,16,3,23,1,1.5,0,4,1.0,15.0,164.75179,165.75034,165.76695,165.76712,167.28503,167.28517,2.0,1.0653992,168.35057,170.80309,3.5184717,170.80374,171.80574
17,17,1,17,3,1.5,5,3,1.0,16.0,172.8019,173.79999,173.81665,173.81676,175.33502,175.33513,2.0,1.2493325,176.58446,178.85202,3.5174172,178.85266,181.85402
18,18,1,15,5,4.5,3,7,1.0,17.0,182.8519,183.8503,183.8668,183.86699,188.38501,188.38513,3.0,1.282876,189.668,191.90202,3.517462,191.90271,196.90501
19,19,1,15,3,1.5,5,3,1.0,18.0,197.90182,198.90025,198.9169,198.91713,200.43503,200.43513,2.0,1.41553,201.85068,203.95291,3.5183218,203.95357,206.9554
20,20,2,19,1,1.5,9,6,1.0,19.0,207.95174,208.94995,208.96667,208.96678,210.48401,210.48412,3.0,2.7503557,213.23448,214.0,3.5164618,214.00072,215.00212
21,21,3,19,3,1.5,4,0,1.0,20.0,216.00179,217.0003,217.01694,217.01707,218.53409,218.53423,3.0,1.3001739,219.8344,222.05101,3.5173845,222.05171,225.05269
22,22,3,19,1,3,0,6,1.0,21.0,226.05173,227.05028,227.06693,227.06712,230.085,230.08514,3.0,1.832526,231.91768,233.60204,3.5174165,233.60269,234.60503
23,23,1,25,8,1.5,5,2,1.0,22.0,235.60182,236.60025,236.61688,236.61707,238.13503,238.13515,2.0,1.2492884,239.38443,241.65105,3.5164385,241.65169,249.65308
24,24,1,19,1,3,4,6,1.0,23.0,250.6518,251.65019,251.66682,251.667,254.68503,254.68515,3.0,1.3653228,256.05048,258.202,3.5174139,258.20267,259.20474
25,25,3,21,1,3,4,0,1.0,24.0,260.20108,261.20023,261.2166,261.2168,264.23502,264.23517,3.0,1.68272,265.9179,267.752,3.5173707,267.75266,268.755
26,26,2,21,5,1.5,4,7,1.0,25.0,269.7517,270.75015,270.76685,270.76703,272.28403,272.28412,2.0,1.3160833,273.60022,275.8015,3.517919,275.80215,280.80505
27,27,2,25,1,3,2,5,1.0,26.0,281.80167,282.7999,282.81665,282.8168,285.83374,285.83392,2.0,1.6664722,287.5004,289.35153,3.5181718,289.35223,290.35403
28,28,3,21,3,1.5,7,0,1.0,27.0,291.3518,292.34988,292.3667,292.36694,293.88406,293.8842,2.0,2.233652,296.11786,297.40112,3.5175242,297.40186,300.40402
29,29,1,15,1,4.5,5,7,1.0,28.0,301.40186,302.40015,302.41684,302.41705,306.9342,306.9343,3.0,1.3660768,308.30038,310.4517,3.5179172,310.45233,311.45502
30,30,2,19,1,4.5,6,1,1.0,29.0,312.4516,313.4498,313.46646,313.46655,317.983,317.98312,3.0,1.267219,319.25034,321.50015,3.5175757,321.50082,322.50287
31,31,2,15,8,1.5,7,3,1.0,30.0,323.50165,324.49976,324.51642,324.5166,326.03305,326.03317,3.0,2.3841262,328.4173,329.55087,3.5182333,329.55154,337.55405
32,32,1,15,3,1.5,3,1,1.0,31.0,338.5519,339.55005,339.56677,339.567,341.08414,341.08426,2.0,1.0496832,342.13394,344.59982,3.516124,344.6005,347.6013
33,33,1,21,1,3,7,9,1.0,32.0,348.60153,349.6,349.6167,349.61688,352.63403,352.63416,2.0,2.7337193,355.36786,356.15204,3.5184076,356.15268,357.15472
34,34,1,15,3,4.5,7,1,1.0,33.0,358.15158,359.15,359.16653,359.16675,363.6843,363.68442,2.0,1.9832281,365.66763,367.20105,3.5171812,367.2017,370.20407
35,35,3,25,1,1.5,11,0,1.0,34.0,371.20157,372.1997,372.2163,372.21637,373.73404,373.7342,2.0,1.6661156,375.4003,377.25208,3.518438,377.25272,378.25494
36,36,3,23,1,3,0,7,1.0,35.0,379.25174,380.24997,380.2665,380.26663,383.28412,383.28424,999.0,999.0,999.0,386.30002,3.5341067,386.81854,387.82004
