TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,6,3,3,0.750000,1.0,0.0,2.7000206e-06,0.0079301,4.038455,2.0,5.0107913,0.9723362,3.0,6.5550256,7.5620184,3.5235631,7.5622044,8.327518
2,2,1,6,3,3,0.750000,1.0,1.0,--,--,8.354309,3.0,8.72738,0.3730701,9.0,10.8722515,11.87772,3.52341,11.877868,12.644396
3,3,1,6,3,1,0.750000,1.0,2.0,--,--,12.669553,2.0,13.011258,0.3417059,9.0,15.186299,16.191168,3.5216162,16.191315,16.943766
4,4,1,6,3,3,0.750000,1.0,3.0,--,--,16.969816,3.0,17.377075,0.407259,7.0,19.48727,20.493584,3.5237665,20.49374,21.24413
5,5,1,6,3,2,0.750000,1.0,4.0,--,--,21.269455,3.0,22.294174,1.024719,5.0,23.786339,24.793139,3.5236824,24.793283,25.54395
6,6,1,6,3,3,0.750000,1.0,5.0,--,--,25.56984,2.0,26.127367,0.5575273,2.0,28.088318,29.093987,3.5241473,29.094133,29.860579
7,7,1,6,3,3,0.750000,1.0,6.0,--,--,29.88594,3.0,30.261099,0.3751581,8.0,32.402184,33.40766,3.5217206,33.40781,34.16064
8,8,1,6,3,3,8,1.0,7.0,--,--,34.18599,2.0,34.39383,0.2078387,4.0,36.70441,37.709778,3.5237868,37.709923,45.710823
9,9,2,1,1,1,0.750000,1.0,8.0,--,--,45.71653,3.0,46.677383,0.9608551,3.0,48.233753,49.238102,3.5215726,49.238247,49.993885
10,10,2,1,1,1,0.750000,1.0,9.0,--,--,49.995506,2.0,50.32728,0.331773,7.0,52.513275,53.518032,3.5225277,53.51818,54.277245
11,11,2,1,1,2,0.750000,1.0,10.0,--,--,54.278973,3.0,54.627632,0.3486574,5.0,56.795643,57.801613,3.522638,57.80176,58.560806
12,12,2,1,1,1,0.750000,1.0,11.0,--,--,58.56243,2.0,58.927593,0.3651603,7.0,61.078674,62.0841,3.5216646,62.084244,62.84374
13,13,2,1,1,1,0.750000,1.0,12.0,--,--,62.845345,3.0,63.12718,0.281835,1.0,65.363434,66.36909,3.523744,66.36924,67.127426
14,14,2,1,1,2,0.750000,1.0,13.0,--,--,67.12911,3.0,67.61064,0.4815323,5.0,69.6471,70.65253,3.5234163,70.65268,71.410614
15,15,2,1,1,1,0.750000,1.0,14.0,--,--,71.4123,3.0,71.79357,0.3812701,3.0,73.930176,74.93566,3.5233624,74.935814,75.693855
16,16,2,1,1,1,10,1.0,15.0,--,--,75.69557,3.0,76.02709,0.3315209,2.0,78.21326,79.217735,3.5221665,79.21789,89.227516
17,17,3,5,3,1,0.750000,1.0,16.0,--,--,89.25545,2.0,89.87769,0.6222405,8.0,91.771904,92.77602,3.5205634,92.77616,93.52769
18,18,3,5,3,1,0.750000,1.0,17.0,--,--,93.55304,3.0,93.993965,0.4409256,3.0,96.07124,97.07502,3.5219784,97.075165,97.8271
19,19,3,5,3,1,0.750000,1.0,18.0,--,--,97.85233,2.0,98.14397,0.291638,7.0,100.36929,101.373535,3.5212026,101.37369,102.127396
20,20,3,5,3,1,0.750000,1.0,19.0,--,--,102.152725,2.0,102.460304,0.3075831,7.0,104.669716,105.67401,3.521286,105.67416,106.427055
21,21,3,5,3,2,0.750000,1.0,20.0,--,--,106.4527,2.0,106.89405,0.4413599,5.0,108.969604,109.97404,3.521346,109.97418,110.72705
22,22,3,5,3,1,0.750000,1.0,21.0,--,--,110.752205,2.0,111.12766,0.3754596,7.0,113.27016,114.276085,3.5238836,114.276245,115.02731
23,23,3,5,3,1,0.750000,1.0,22.0,--,--,115.05302,3.0,115.57737,0.524359,2.0,117.56927,118.57571,3.5226936,118.57586,119.327484
24,24,3,5,3,3,8,1.0,23.0,--,--,119.35298,2.0,119.66058,0.3076007,1.0,121.87128,122.876564,3.523588,122.87672,130.87735
25,25,4,4,2,3,0.750000,1.0,24.0,--,--,130.9039,3.0,131.72774,0.823828,9.0,133.42128,134.42572,3.5218127,134.42586,135.17703
26,26,4,4,2,1,0.750000,1.0,25.0,--,--,135.19977,2.0,135.54391,0.3441548,9.0,137.71642,138.72066,3.5209024,138.72083,139.47697
27,27,4,4,2,3,0.750000,1.0,26.0,--,--,139.50119,3.0,139.87735,0.3761656,6.0,142.01794,143.02402,3.5228329,143.02417,143.77731
28,28,4,4,2,3,0.750000,1.0,27.0,--,--,143.8002,2.0,144.22711,0.4269178,1.0,146.31728,147.32214,3.521937,147.32228,148.0773
29,29,4,4,2,3,0.750000,1.0,28.0,--,--,148.10088,3.0,148.76067,0.6597905,8.0,150.61815,151.62268,3.5217986,151.62283,152.37729
30,30,4,4,2,3,0.750000,1.0,29.0,--,--,152.40044,2.0,152.72766,0.3272262,4.0,154.91727,155.92169,3.521247,155.92183,156.67715
31,31,4,4,2,1,0.750000,1.0,30.0,--,--,156.7006,3.0,157.0939,0.3932964,2.0,159.21727,160.22171,3.5211046,160.22186,160.9773
32,32,4,4,2,3,12,1.0,31.0,--,--,161.00038,3.0,161.34377,0.3433849,8.0,163.51706,164.52205,3.5216646,164.52219,176.52711
33,33,5,2,1,2,0.750000,1.0,32.0,--,--,176.53038,2.0,177.17763,0.6472466,5.0,179.0464,180.05148,3.5211143,180.05164,180.81068
34,34,5,2,1,3,0.750000,1.0,33.0,--,--,180.8123,3.0,182.2276,1.4152911,7.0,183.329,184.3331,3.520792,184.33324,185.09383
35,35,5,2,1,1,0.750000,1.0,34.0,--,--,185.0955,2.0,185.39389,0.2983888,7.0,187.61328,188.61897,3.5234778,188.61913,189.37704
36,36,5,2,1,3,0.750000,1.0,35.0,--,--,189.37866,3.0,189.79407,0.4153984,9.0,191.89531,192.90004,3.5213852,192.90019,193.66022
37,37,5,2,1,3,0.750000,1.0,36.0,--,--,193.66179,2.0,194.01085,0.3490672,3.0,196.1783,197.18312,3.5213351,197.18327,197.94383
38,38,5,2,1,3,0.750000,1.0,37.0,--,--,197.94548,3.0,198.57687,0.631397,8.0,200.46411,201.46909,3.5236044,201.46922,202.22691
39,39,5,2,1,3,0.750000,1.0,38.0,--,--,202.22849,2.0,202.64381,0.4153219,1.0,204.74503,205.74844,3.519966,205.7486,206.51057
40,40,5,2,1,3,12,1.0,39.0,--,--,206.51239,3.0,207.19373,0.6813285,8.0,209.02931,210.03436,3.5219722,210.03452,222.04384
41,41,6,6,3,3,0.750000,1.0,40.0,--,--,222.07033,2.0,222.82675,0.7564244,3.0,224.58733,225.59196,3.521626,225.59212,226.3436
42,42,6,6,3,3,0.750000,1.0,41.0,--,--,226.3688,3.0,227.01044,0.6416297,7.0,228.88527,229.8886,3.519797,229.88875,230.64384
43,43,6,6,3,3,0.750000,1.0,42.0,--,--,230.66939,3.0,231.62715,0.9577556,8.0,233.18825,234.19266,3.5232599,234.19283,234.94437
44,44,6,6,3,3,0.750000,1.0,43.0,--,--,234.9698,2.0,235.34377,0.3739704,4.0,237.48805,238.49301,3.5232224,238.49316,239.24384
45,45,6,6,3,3,0.750000,1.0,44.0,--,--,239.2691,3.0,239.62689,0.357782,7.0,241.78816,242.79305,3.5239391,242.7932,243.54408
46,46,6,6,3,3,0.750000,1.0,45.0,--,--,243.56935,2.0,243.87659,0.3072292,3.0,246.08725,247.09221,3.5228493,247.09235,247.84354
47,47,6,6,3,1,0.750000,1.0,46.0,--,--,247.86873,3.0,248.24411,0.3753789,3.0,250.38635,251.39201,3.5232775,251.39217,252.14384
48,48,6,6,3,2,10,1.0,47.0,--,--,252.169,3.0,252.44414,0.275134,5.0,254.68533,255.6908,3.5217924,255.69095,265.69382
49,49,7,5,3,2,0.750000,1.0,48.0,--,--,265.71912,3.0,266.81067,1.0915622,5.0,268.23627,269.2407,3.5215852,269.24084,269.99368
