TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,3,2,1,0.750000,1.0,0.0,2.8000213e-06,0.0101916995,4.043728,2.0,4.9401026,0.8963748,9.0,6.560471,7.5671024,3.5233746,7.567291,8.323201
2,2,1,3,2,3,0.750000,1.0,1.0,--,--,8.349876,3.0,9.506647,1.1567714,9.0,10.867219,11.875555,3.5256789,11.875704,12.640198
3,3,1,3,2,1,0.750000,1.0,2.0,--,--,12.667164,2.0,13.657079,0.9899145,6.0,15.183949,16.19101,3.523845,16.191153,16.956606
4,4,1,3,2,1,0.750000,1.0,3.0,--,--,16.981174,3.0,17.723415,0.7422404,4.0,19.497633,20.502048,3.520873,20.502193,21.256565
5,5,1,3,2,2,0.750000,1.0,4.0,--,--,21.283028,3.0,22.706888,1.4238602,5.0,23.800234,24.806828,3.5238,24.80697,25.573135
6,6,1,3,2,1,0.750000,1.0,5.0,--,--,25.598352,3.0,27.090124,1.491772,4.0,28.115528,29.121025,3.5226731,29.121172,29.87347
7,7,1,3,2,1,0.750000,1.0,6.0,--,--,29.898829,3.0,31.356276,1.4574487,4.0,32.41612,33.421024,3.5221972,33.421173,34.173275
8,8,1,3,2,1,10,1.0,7.0,--,--,34.198746,2.0,34.49009,0.2913451,8.0,36.715252,37.71977,3.5210223,37.719913,47.723484
9,9,2,1,1,1,0.750000,1.0,8.0,--,--,47.730614,3.0,48.856686,1.1260717,4.0,50.248272,51.254066,3.5234559,51.254215,52.006504
10,10,2,1,1,1,0.750000,1.0,9.0,--,--,52.008125,2.0,52.573437,0.5653113,7.0,54.524197,55.530025,3.5219004,55.530174,56.289837
11,11,2,1,1,1,0.750000,1.0,10.0,--,--,56.29159,2.0,57.023758,0.7321659,8.0,58.807323,59.812492,3.5208998,59.812653,60.573338
12,12,2,1,1,1,0.750000,1.0,11.0,--,--,60.57497,3.0,61.489986,0.9150162,1.0,63.091114,64.095474,3.520505,64.09563,64.85654
13,13,2,1,1,2,0.750000,1.0,12.0,--,--,64.85811,2.0,66.323235,1.4651256,5.0,67.37528,68.380875,3.522765,68.381035,69.13984
14,14,2,1,1,1,0.750000,1.0,13.0,--,--,69.1414,3.0,70.60712,1.465712,2.0,71.6593,72.66479,3.5233827,72.66494,73.423256
15,15,2,1,1,1,0.750000,1.0,14.0,--,--,73.42487,2.0,74.206245,0.7813781,8.0,75.94324,76.949135,3.5242653,76.94929,77.70666
16,16,2,1,1,2,10,1.0,15.0,--,--,77.708275,3.0,79.856606,2.1483293,5.0,80.22525,81.22961,3.5213346,81.22975,91.239914
17,17,3,5,3,3,0.750000,1.0,16.0,--,--,91.26308,2.0,92.1233,0.8602227,2.0,93.78024,94.785614,3.5225365,94.78576,95.53988
18,18,3,5,3,1,0.750000,1.0,17.0,--,--,95.55086,2.0,96.60704,1.0561843,8.0,98.06758,99.07266,3.5218034,99.072815,99.82331
19,19,3,5,3,1,0.750000,1.0,18.0,--,--,99.834755,3.0,100.356445,0.5216851,3.0,102.353294,103.3599,3.5251455,103.36005,104.12342
20,20,3,5,3,1,0.750000,1.0,19.0,--,--,104.13412,2.0,104.48956,0.3554449,7.0,106.65141,107.65503,3.520917,107.655174,108.4066
21,21,3,5,3,1,0.750000,1.0,20.0,--,--,108.4178,2.0,109.63969,1.2218864,6.0,110.935486,111.940025,3.5222275,111.94018,112.7068
22,22,3,5,3,1,0.750000,1.0,21.0,--,--,112.71771,3.0,113.489456,0.7717436,1.0,115.23589,116.24018,3.5224679,116.240326,117.00655
23,23,3,5,3,2,0.750000,1.0,22.0,--,--,117.01755,3.0,118.2897,1.2721547,5.0,119.5342,120.54013,3.5225835,120.540276,121.306755
24,24,3,5,3,1,8,1.0,23.0,--,--,121.31773,3.0,122.923775,1.606039,3.0,123.83402,124.83908,3.5213459,124.839226,132.8397
25,25,4,2,1,3,0.750000,1.0,24.0,--,--,132.84235,2.0,133.94011,1.0977669,3.0,135.36028,136.36595,3.5236092,136.3661,137.12312
26,26,4,2,1,3,0.750000,1.0,25.0,--,--,137.12471,2.0,138.30658,1.1818786,3.0,139.64325,140.64793,3.5232244,140.64807,141.40701
27,27,4,2,1,3,0.750000,1.0,26.0,--,--,141.40868,3.0,142.25668,0.8480204,6.0,143.92528,144.93018,3.5215006,144.93031,145.68988
28,28,4,2,1,2,0.750000,1.0,27.0,--,--,145.6915,3.0,146.62318,0.9316975,5.0,148.20935,149.21504,3.5235431,149.21518,149.97339
29,29,4,2,1,1,0.750000,1.0,28.0,--,--,149.97504,2.0,150.58986,0.6148232,8.0,152.49323,153.49722,3.522176,153.49736,154.25676
30,30,4,2,1,3,0.750000,1.0,29.0,--,--,154.25838,3.0,154.93968,0.6813147,7.0,156.77539,157.78082,3.5224552,157.78098,158.53987
31,31,4,2,1,3,0.750000,1.0,30.0,--,--,158.54147,2.0,159.07324,0.5317612,4.0,161.05861,162.06332,3.5218434,162.06348,162.82347
32,32,4,2,1,3,8,1.0,31.0,--,--,162.82527,3.0,163.45633,0.6310608,6.0,165.34329,166.34805,3.5227828,166.34819,174.35654
33,33,5,3,2,1,0.750000,1.0,32.0,--,--,174.38124,2.0,175.18973,0.808486,6.0,176.89915,177.90509,3.5238554,177.90524,178.65646
34,34,5,3,2,3,0.750000,1.0,33.0,--,--,178.6819,3.0,179.73965,1.0577561,9.0,181.20032,182.20552,3.5236182,182.20567,182.95648
35,35,5,3,2,1,0.750000,1.0,34.0,--,--,182.98134,2.0,183.45644,0.4750919,9.0,185.49828,186.50403,3.5226874,186.50418,187.2567
36,36,5,3,2,1,0.750000,1.0,35.0,--,--,187.2823,2.0,188.58969,1.3073877,7.0,189.79967,190.80405,3.5217438,190.8042,191.5567
37,37,5,3,2,1,0.750000,1.0,36.0,--,--,191.58163,2.0,192.17316,0.591522,7.0,194.09781,195.10115,3.5195107,195.10129,195.85643
38,38,5,3,2,1,0.750000,1.0,37.0,--,--,195.88191,3.0,196.38943,0.5075277,2.0,198.40016,199.40495,3.523047,199.4051,200.15685
39,39,5,3,2,3,0.750000,1.0,38.0,--,--,200.18173,2.0,200.68954,0.5078189,1.0,202.70041,203.70601,3.5242736,203.70615,204.45647
40,40,5,3,2,1,8,1.0,39.0,--,--,204.4804,2.0,205.02298,0.5425805,9.0,206.99725,208.00204,3.5216496,208.0022,216.00629
41,41,6,1,1,1,0.750000,1.0,40.0,--,--,216.00925,3.0,217.13968,1.1304395,3.0,218.52734,219.532,3.5227582,219.53215,220.28986
