TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,6,3,3,0.750000,1.0,0.0,3.622481e-06,0.005578302,4.0259447,3.0,5.5675635,1.5416191,9.0,6.543263,7.557412,3.5314674,7.5576434,8.317053
2,2,1,6,3,3,0.750000,1.0,1.0,--,--,8.333339,3.0,9.150762,0.8174227,9.0,10.850562,11.860657,3.5273185,11.860917,12.617006
3,3,1,6,3,2,0.750000,1.0,2.0,--,--,12.630561,2.0,13.050754,0.420192,5.0,15.147394,16.160658,3.5300963,16.160841,16.916967
4,4,1,6,3,3,0.750000,1.0,3.0,--,--,16.930492,2.0,17.316887,0.38639376,4.0,19.448048,20.460794,3.530301,20.46098,21.216995
5,5,1,6,3,1,0.750000,1.0,4.0,--,--,21.230526,3.0,22.217407,0.9868812,2.0,23.748377,24.760946,3.5304208,24.76113,25.516926
6,6,1,6,3,3,0.750000,1.0,5.0,--,--,25.530546,3.0,25.967405,0.4368599,8.0,28.047966,29.058752,3.528207,29.05894,29.81697
7,7,1,6,3,3,0.750000,1.0,6.0,--,--,29.830482,2.0,30.100727,0.2702456,3.0,32.347355,33.35717,3.5266874,33.35735,34.116787
8,8,1,6,3,3,12,1.0,7.0,--,--,34.130356,2.0,34.467274,0.33692047,3.0,36.64791,37.656403,3.5260482,37.656586,49.66674
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,49.77513,3.0,50.717102,0.94197017,9.0,52.29295,53.301517,3.5263875,53.3017,54.06681
10,10,2,4,2,3,0.750000,1.0,9.0,--,--,54.15714,3.0,54.783924,0.626786,6.0,56.67462,57.685463,3.5283248,57.68565,58.450214
11,11,2,4,2,1,0.750000,1.0,10.0,--,--,58.510868,2.0,58.900444,0.3895734,6.0,61.02926,62.03955,3.5286818,62.03973,62.80005
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,62.858536,3.0,63.200546,0.34201217,6.0,65.37537,66.38508,3.5265474,66.38526,67.15047
13,13,2,4,2,1,0.750000,1.0,12.0,--,--,67.2075,2.0,67.517006,0.30950955,9.0,69.72492,70.73478,3.5272799,70.734955,71.49994
14,14,2,4,2,3,0.750000,1.0,13.0,--,--,71.55705,2.0,71.98379,0.4267363,3.0,74.07512,75.08513,3.5280733,75.08531,75.849945
15,15,2,4,2,3,0.750000,1.0,14.0,--,--,75.90708,3.0,76.283775,0.3766928,8.0,78.424545,79.48234,3.575257,79.48251,80.23333
16,16,2,4,2,3,12,1.0,15.0,--,--,80.290596,3.0,80.75033,0.4597376,9.0,82.80838,83.81707,3.526476,83.81725,95.833115
17,17,3,5,3,1,0.750000,1.0,16.0,--,--,95.85293,0.0,999.0,999.0,999.0,98.36724,99.38351,3.530572,99.38369,100.15023
18,18,3,5,3,1,0.750000,1.0,17.0,--,--,100.163536,3.0,100.73364,0.5701116,1.0,102.68036,103.69138,3.52785,103.6916,104.45001
19,19,3,5,3,3,0.750000,1.0,18.0,--,--,104.463455,3.0,104.91683,0.45338318,7.0,106.98178,107.99329,3.5298402,107.99347,108.74996
20,20,3,5,3,2,0.750000,1.0,19.0,--,--,108.763374,2.0,109.216934,0.45356038,5.0,111.28062,112.29044,3.5270672,112.29063,113.04974
21,21,3,5,3,1,0.750000,1.0,20.0,--,--,113.06337,2.0,113.50035,0.43698668,8.0,115.58123,116.5909,3.5275266,116.59108,117.34984
22,22,3,5,3,1,0.750000,1.0,21.0,--,--,117.36335,2.0,117.75031,0.3869667,6.0,119.881096,120.88969,3.5263345,120.88986,121.65015
23,23,3,5,3,1,0.750000,1.0,22.0,--,--,121.66345,2.0,122.10017,0.4367156,7.0,124.180984,125.19039,3.5269418,125.190575,125.949814
24,24,3,5,3,1,8,1.0,23.0,--,--,125.96331,3.0,126.31688,0.35356995,3.0,128.48062,129.4894,3.5260792,129.48958,137.49963
25,25,4,6,3,1,0.750000,1.0,24.0,--,--,137.51622,3.0,138.28342,0.7671929,4.0,140.03319,141.04172,3.5255077,141.04192,141.79967
26,26,4,6,3,3,0.750000,1.0,25.0,--,--,141.81326,3.0,142.36687,0.55360246,6.0,144.33066,145.34044,3.5271657,145.34062,146.09975
27,27,4,6,3,3,0.750000,1.0,26.0,--,--,146.11331,3.0,146.48341,0.37009266,9.0,148.6303,149.63866,3.5253363,149.63884,150.39984
28,28,4,6,3,3,0.750000,1.0,27.0,--,--,150.41331,3.0,150.9335,0.5201752,8.0,152.9302,153.93874,3.5254111,153.93892,154.69963
29,29,4,6,3,3,0.750000,1.0,28.0,--,--,154.71313,3.0,155.26674,0.55360514,6.0,157.23074,158.23946,3.5263143,158.23962,158.99966
30,30,4,6,3,3,0.750000,1.0,29.0,--,--,159.01381,0.0,999.0,999.0,999.0,161.51704,162.53326,3.5194552,162.53346,163.29977
31,31,4,6,3,2,0.750000,1.0,30.0,--,--,163.31325,0.0,999.0,999.0,999.0,165.8171,166.83316,3.519908,166.83333,167.59964
32,32,4,6,3,3,10,1.0,31.0,--,--,167.6131,3.0,167.73346,0.120350525,6.0,170.13028,171.14128,3.5281692,171.14151,181.14981
33,33,5,2,1,2,0.750000,1.0,32.0,--,--,181.16049,0.0,999.0,999.0,999.0,183.66687,184.68304,3.5225625,184.68323,185.44958
34,34,5,2,1,2,0.750000,1.0,33.0,--,--,185.45299,2.0,185.98334,0.53035164,5.0,187.97017,188.97977,3.5267832,188.97995,189.73285
35,35,5,2,1,3,0.750000,1.0,34.0,--,--,189.73506,2.0,190.05005,0.3149801,1.0,192.25282,193.26244,3.5273798,193.26262,194.01636
36,36,5,2,1,3,0.750000,1.0,35.0,--,--,194.01862,2.0,194.44986,0.43125293,2.0,196.5357,197.54405,3.5254395,197.54424,198.2995
37,37,5,2,1,3,0.750000,1.0,36.0,--,--,198.30179,0.0,999.0,999.0,999.0,200.81691,201.83289,3.5310893,201.83307,202.59969
38,38,5,2,1,3,0.750000,1.0,37.0,--,--,202.60211,3.0,203.05002,0.44791567,9.0,205.11986,206.12991,3.5278084,206.1301,206.88281
