TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,4,2,3,0.750000,1.0,0.0,3.9243605e-06,0.0051007345,4.0917516,3.0,4.585817,0.4940652,6.0,6.6086693,7.6246567,3.5329049,7.6249146,8.385722
2,2,1,4,2,3,0.750000,1.0,1.0,--,--,8.468504,3.0,9.186394,0.71789014,6.0,10.985786,11.995794,3.5272903,11.995999,12.752238
3,3,1,4,2,3,0.750000,1.0,2.0,--,--,12.818476,3.0,13.202194,0.38371912,7.0,15.335363,16.34664,3.5281644,16.34682,17.102617
4,4,1,4,2,3,0.750000,1.0,3.0,--,--,17.157616,3.0,17.586359,0.42874277,9.0,19.675043,20.68573,3.5281143,20.685919,21.452534
5,5,1,4,2,3,0.750000,1.0,4.0,--,--,21.508272,3.0,21.853167,0.34489533,8.0,24.025766,25.036285,3.528014,25.0365,25.802774
6,6,1,4,2,3,0.750000,1.0,5.0,--,--,25.85919,3.0,26.385994,0.52680415,8.0,28.377039,29.385546,3.5263572,29.38573,30.136093
7,7,1,4,2,2,0.750000,1.0,6.0,--,--,30.191212,3.0,31.086632,0.89542,5.0,32.70809,33.7208,3.5295856,33.720985,34.48602
8,8,1,4,2,2,8,1.0,7.0,--,--,34.539917,2.0,35.036106,0.49618736,5.0,37.057148,38.066654,3.5267367,38.06684,46.069218
9,9,2,2,1,1,0.750000,1.0,8.0,--,--,46.079815,2.0,47.17001,1.0901946,7.0,48.59676,49.60764,3.5278227,49.607838,50.36914
10,10,2,2,1,3,0.750000,1.0,9.0,--,--,50.37156,3.0,50.86978,0.49822047,8.0,52.88859,53.89915,3.5275896,53.899357,54.652397
11,11,2,2,1,3,0.750000,1.0,10.0,--,--,54.6548,3.0,54.986385,0.3315858,8.0,57.17204,58.18011,3.5253093,58.180294,58.935783
12,12,2,2,1,3,0.750000,1.0,11.0,--,--,58.93819,3.0,59.3531,0.41491038,9.0,61.455853,62.46454,3.5263476,62.46472,63.21909
13,13,2,2,1,3,0.750000,1.0,12.0,--,--,63.22145,3.0,63.552944,0.33149222,6.0,65.73784,66.74621,3.5247548,66.7464,67.50234
14,14,2,2,1,3,0.750000,1.0,13.0,--,--,67.50475,3.0,67.88627,0.38151336,7.0,70.022026,71.030396,3.52564,71.0306,71.78597
15,15,2,2,1,3,0.750000,1.0,14.0,--,--,71.78838,3.0,72.186264,0.39788598,9.0,74.30624,75.313805,3.5254245,75.31399,76.06913
16,16,2,2,1,1,12,1.0,15.0,--,--,76.07149,3.0,76.48603,0.41453695,1.0,78.58969,79.601166,3.529673,79.60134,91.60228
17,17,3,3,2,1,0.750000,1.0,16.0,--,--,91.68659,2.0,93.08613,1.3995336,7.0,94.204575,95.21299,3.5263915,95.21318,95.96898
18,18,3,3,2,1,0.750000,1.0,17.0,--,--,96.05204,3.0,96.70274,0.6507094,2.0,98.56955,99.5792,3.5271606,99.57941,100.335655
19,19,3,3,2,1,0.750000,1.0,18.0,--,--,100.38987,2.0,100.70254,0.31266415,8.0,102.90741,103.915955,3.5260794,103.91615,104.668945
20,20,3,3,2,1,0.750000,1.0,19.0,--,--,104.72326,2.0,105.13624,0.4129799,8.0,107.2408,108.2493,3.5260363,108.24948,109.00216
21,21,3,3,2,3,0.750000,1.0,20.0,--,--,109.057335,3.0,109.58598,0.5286453,6.0,111.57464,112.584915,3.5275757,112.585106,113.335594
22,22,3,3,2,2,0.750000,1.0,21.0,--,--,113.39082,3.0,114.26936,0.8785354,5.0,115.90761,116.91752,3.526689,116.9177,117.66886
23,23,3,3,2,1,0.750000,1.0,22.0,--,--,117.72378,3.0,118.20253,0.4787521,1.0,120.24136,121.25226,3.528478,121.25244,122.01968
24,24,3,3,2,1,8,1.0,23.0,--,--,122.07404,2.0,122.785995,0.71195745,9.0,124.59176,125.60021,3.526174,125.6004,133.60205
25,25,4,6,3,1,0.750000,1.0,24.0,--,--,133.94656,3.0,135.23563,1.2890646,4.0,136.46375,137.47397,3.5274177,137.47415,138.23535
26,26,4,6,3,3,0.750000,1.0,25.0,--,--,138.58043,3.0,139.18616,0.6057184,9.0,141.09746,142.10683,3.5263906,142.10701,142.86896
27,27,4,6,3,3,0.750000,1.0,26.0,--,--,143.12941,3.0,143.60258,0.4731687,6.0,145.64647,146.65498,3.5255685,146.65517,147.4187
28,28,4,6,3,3,0.750000,1.0,27.0,--,--,147.679,3.0,148.06898,0.389973,9.0,150.19708,151.2061,3.5270936,151.20628,151.96886
29,29,4,6,3,3,0.750000,1.0,28.0,--,--,152.22816,3.0,152.56892,0.34076422,7.0,154.74574,155.7541,3.5259504,155.7543,156.51868
30,30,4,6,3,3,0.750000,1.0,29.0,--,--,156.7782,3.0,157.68573,0.90753835,6.0,159.29474,160.30371,3.5255125,160.3039,161.06865
31,31,4,6,3,3,0.750000,1.0,30.0,--,--,161.32812,3.0,161.70233,0.37420985,6.0,163.84515,164.8536,3.525476,164.85379,165.61868
32,32,4,6,3,1,10,1.0,31.0,--,--,165.87787,3.0,166.98575,1.1078734,4.0,168.39626,169.40625,3.5283756,169.40643,179.41872
33,33,5,1,1,1,0.750000,1.0,32.0,--,--,179.42387,3.0,180.80226,1.3783923,2.0,181.94128,182.94977,3.525893,182.94995,183.70181
34,34,5,1,1,1,0.750000,1.0,33.0,--,--,183.70418,2.0,184.13576,0.4315879,9.0,186.22139,187.22972,3.5255485,187.2299,187.98517
35,35,5,1,1,3,0.750000,1.0,34.0,--,--,187.98755,3.0,188.35269,0.3651419,9.0,190.50404,191.51334,3.5257847,191.51352,192.2684
36,36,5,1,1,1,0.750000,1.0,35.0,--,--,192.27075,3.0,192.53552,0.26477936,1.0,194.78842,195.79791,3.5271628,195.79811,196.55191
37,37,5,1,1,1,0.750000,1.0,36.0,--,--,196.55432,3.0,197.06894,0.51461875,4.0,199.07173,200.07985,3.5255368,200.08003,200.83531
38,38,5,1,1,3,0.750000,1.0,37.0,--,--,200.83769,3.0,202.4856,1.6479071,9.0,203.35518,204.36476,3.5270655,204.36494,205.11844
39,39,5,1,1,1,0.750000,1.0,38.0,--,--,205.12082,2.0,205.80202,0.6812027,6.0,207.63771,208.64738,3.52657,208.64757,209.40189
40,40,5,1,1,1,10,1.0,39.0,--,--,209.40424,0.0,999.0,999.0,999.0,211.91904,212.93532,3.531081,212.93552,222.95178
41,41,6,5,3,1,0.750000,1.0,40.0,--,--,223.29544,3.0,224.13539,0.83994675,1.0,225.8134,226.82324,3.527798,226.82344,227.58495
42,42,6,5,3,1,0.750000,1.0,41.0,--,--,227.89067,3.0,228.43532,0.5446502,1.0,230.40907,231.41736,3.5266883,231.41754,232.1683
43,43,6,5,3,2,0.750000,1.0,42.0,--,--,232.42769,2.0,232.8525,0.42480484,5.0,234.9448,235.95451,3.5268295,235.9547,236.7182
44,44,6,5,3,1,0.750000,1.0,43.0,--,--,236.97711,2.0,237.36882,0.39170364,7.0,239.49506,240.50519,3.5280745,240.50539,241.26819
45,45,6,5,3,1,0.750000,1.0,44.0,--,--,241.52704,3.0,241.90201,0.3749751,4.0,244.04488,245.05315,3.5261164,245.05333,245.81842
46,46,6,5,3,1,0.750000,1.0,45.0,--,--,246.07797,2.0,246.26877,0.19080588,6.0,248.59532,249.6038,3.5258422,249.60399,250.3685
47,47,6,5,3,2,0.750000,1.0,46.0,--,--,250.62779,3.0,252.25206,1.6242702,5.0,253.14484,254.15462,3.526829,254.1548,254.91818
48,48,6,5,3,1,12,1.0,47.0,--,--,255.17711,3.0,255.60199,0.42487398,3.0,257.69473,258.7063,3.5291796,258.70648,270.7182
49,49,7,1,1,1,0.750000,1.0,48.0,--,--,270.7236,0.0,999.0,999.0,999.0,273.23557,274.2517,3.5280979,274.2519,275.01816
50,50,7,1,1,1,0.750000,1.0,49.0,--,--,275.02054,3.0,275.36896,0.34842303,4.0,277.5377,278.54755,3.527009,278.54773,279.30157
51,51,7,1,1,1,0.750000,1.0,50.0,--,--,279.30396,3.0,279.38528,0.08133856,3.0,281.82153,282.83017,3.5262103,282.83047,283.5848
52,52,7,1,1,3,0.750000,1.0,51.0,--,--,283.5872,2.0,283.7019,0.11471687,4.0,286.1048,287.1145,3.5273082,287.1147,287.86807
53,53,7,1,1,1,0.750000,1.0,52.0,--,--,287.87045,2.0,288.2352,0.36475885,6.0,290.38864,291.3987,3.528279,291.3989,292.15146
54,54,7,1,1,2,0.750000,1.0,53.0,--,--,292.15384,2.0,292.71875,0.56489104,5.0,294.67133,295.68103,3.5271757,295.68124,296.43466
55,55,7,1,1,1,0.750000,1.0,54.0,--,--,296.43704,3.0,296.7349,0.29784673,4.0,298.95496,299.96466,3.527629,299.96484,300.71805
56,56,7,1,1,1,10,1.0,55.0,--,--,300.72037,2.0,301.1854,0.46500215,7.0,303.23764,304.24582,3.525431,304.246,314.2514
57,57,8,3,2,1,0.750000,1.0,56.0,--,--,314.3371,3.0,314.88513,0.54803723,4.0,316.85345,317.86234,3.525244,317.86252,318.61792
58,58,8,3,2,2,0.750000,1.0,57.0,--,--,318.689,2.0,319.31836,0.6293719,5.0,321.20633,322.21588,3.5268762,322.21606,322.968
59,59,8,3,2,1,0.750000,1.0,58.0,--,--,323.0229,2.0,324.13525,1.1123692,7.0,325.5396,326.5505,3.5276306,326.5507,327.30133
60,60,8,3,2,1,0.750000,1.0,59.0,--,--,327.35568,0.0,999.0,999.0,999.0,329.86847,330.88492,3.5292275,330.88507,331.6514
61,61,8,3,2,1,0.750000,1.0,60.0,--,--,331.70508,2.0,332.1684,0.4633367,9.0,334.22235,335.23218,3.5271099,335.23236,335.98456
62,62,8,3,2,1,0.750000,1.0,61.0,--,--,336.03885,3.0,336.55173,0.5128661,4.0,338.55655,339.56546,3.5265875,339.56564,340.31796
63,63,8,3,2,3,0.750000,1.0,62.0,--,--,340.372,2.0,340.7014,0.3293776,3.0,342.88953,343.8994,3.5274239,343.8996,344.6512
64,64,8,3,2,1,8,1.0,63.0,--,--,344.7049,2.0,345.0183,0.3134282,6.0,347.22137,348.2311,3.526203,348.2313,356.23453
65,65,9,2,1,3,0.750000,1.0,64.0,--,--,356.23856,2.0,356.73483,0.49628124,4.0,358.75586,359.76523,3.526673,359.7654,360.51773
66,66,9,2,1,3,0.750000,1.0,65.0,--,--,360.5201,3.0,360.95154,0.43141735,7.0,363.03766,364.04605,3.525939,364.04623,364.80115
67,67,9,2,1,3,0.750000,1.0,66.0,--,--,364.8035,2.0,365.06836,0.26484275,3.0,367.32095,368.3294,3.525905,368.3296,369.08435
68,68,9,2,1,3,0.750000,1.0,67.0,--,--,369.08673,3.0,369.51813,0.43138084,6.0,371.6039,372.61227,3.525547,372.6125,373.3676
69,69,9,2,1,3,0.750000,1.0,68.0,--,--,373.36993,2.0,373.9682,0.5982585,4.0,375.88763,376.89594,3.5260162,376.89615,377.65134
70,70,9,2,1,1,0.750000,1.0,69.0,--,--,377.65372,3.0,378.4182,0.76449347,4.0,380.17123,381.1818,3.5280557,381.18198,381.93436
71,71,9,2,1,3,0.750000,1.0,70.0,--,--,381.93677,2.0,382.5178,0.58103245,1.0,384.45352,385.46436,3.527588,385.4645,386.21774
72,72,9,2,1,1,12,1.0,71.0,--,--,386.22012,3.0,386.68494,0.46480775,4.0,388.73764,389.74777,3.527644,389.74796,401.75113
