TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
37,37,5,1,1,1,0.750000,1.0,36.0,196.30444,0.0,999.0,999.0,999.0,198.82109,199.83788,3.533429,199.83806,200.5889
38,38,5,1,1,3,0.750000,1.0,37.0,200.59113,0.0,999.0,999.0,999.0,203.10779,204.12439,3.5332704,204.1246,204.87517
39,39,5,1,1,1,0.750000,1.0,38.0,204.8779,0.0,999.0,999.0,999.0,207.39392,208.41083,3.5329213,208.411,209.17757
40,40,5,1,1,1,10,1.0,39.0,209.17989,0.0,999.0,999.0,999.0,211.68034,212.6962,3.5163157,212.69638,222.7046
41,41,6,5,3,1,0.750000,1.0,40.0,223.0247,0.0,999.0,999.0,999.0,225.53989,226.55649,3.5317845,226.55666,227.30733
42,42,6,5,3,1,0.750000,1.0,41.0,227.59297,0.0,999.0,999.0,999.0,230.0938,231.10931,3.51635,231.10948,231.86078
43,43,6,5,3,2,0.750000,1.0,42.0,232.14572,0.0,999.0,999.0,999.0,234.64673,235.66286,3.5171418,235.66302,236.41385
44,44,6,5,3,1,0.750000,1.0,43.0,236.69443,0.0,999.0,999.0,999.0,239.19987,240.21687,3.522437,240.21704,240.98384
45,45,6,5,3,1,0.750000,1.0,44.0,241.26677,0.0,999.0,999.0,999.0,243.76907,244.78545,3.518681,244.78561,245.53665
46,46,6,5,3,1,0.750000,1.0,45.0,245.81715,0.0,999.0,999.0,999.0,248.32285,249.33954,3.5223935,249.33972,250.09027
47,47,6,5,3,2,0.750000,1.0,46.0,250.37541,0.0,999.0,999.0,999.0,252.89227,253.90897,3.5335538,253.90913,254.66013
48,48,6,5,3,1,12,1.0,47.0,254.94325,0.0,999.0,999.0,999.0,257.446,258.4628,3.519533,258.46295,270.47192
49,49,7,1,1,1,0.750000,1.0,48.0,270.4759,0.0,999.0,999.0,999.0,272.9904,274.0067,3.5308113,274.0069,274.7578
50,50,7,1,1,1,0.750000,1.0,49.0,274.75995,0.0,999.0,999.0,999.0,277.27652,278.29315,3.5332131,278.29346,279.044
51,51,7,1,1,1,0.750000,1.0,50.0,279.0462,0.0,999.0,999.0,999.0,281.56293,282.58035,3.5341375,282.58054,283.3472
52,52,7,1,1,3,0.750000,1.0,51.0,283.3494,0.0,999.0,999.0,999.0,285.86655,286.88306,3.5336628,286.8832,287.6332
53,53,7,1,1,1,0.750000,1.0,52.0,287.6356,0.0,999.0,999.0,999.0,290.1525,291.16888,3.5332975,291.16907,291.9198
54,54,7,1,1,2,0.750000,1.0,53.0,291.9221,0.0,999.0,999.0,999.0,294.4391,295.45514,3.5330477,295.45538,296.20636
55,55,7,1,1,1,0.750000,1.0,54.0,296.20898,0.0,999.0,999.0,999.0,298.71,299.72488,3.515901,299.7251,300.476
56,56,7,1,1,1,10,1.0,55.0,300.47824,--,--,--,--,--,--,--,--,--
57,57,8,3,2,1,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
58,58,8,3,2,2,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
59,59,8,3,2,1,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
60,60,8,3,2,1,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
61,61,8,3,2,1,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
62,62,8,3,2,1,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
63,63,8,3,2,3,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
64,64,8,3,2,1,8,0.0,--,--,--,--,--,--,--,--,--,--,--
65,65,9,2,1,3,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
66,66,9,2,1,3,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
67,67,9,2,1,3,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
68,68,9,2,1,3,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
69,69,9,2,1,3,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
70,70,9,2,1,1,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
71,71,9,2,1,3,0.750000,0.0,--,--,--,--,--,--,--,--,--,--,--
72,72,9,2,1,1,12,0.0,--,--,--,--,--,--,--,--,--,--,--
