TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,19,1,3,0,9,1.0,0.0,4.9905887,5.990516,6.0073347,6.0075483,9.024141,9.024369,3.0,2.3707821,11.395151,12.541638,3.5180666,12.542602,13.546635
2,2,3,17,1,1.5,3,0,1.0,1.0,14.531881,15.531929,15.548462,15.548637,17.065096,17.065285,3.0,1.1189239,18.184208,20.582695,3.518111,20.583544,21.588747
3,3,3,17,1,3,0,3,1.0,2.0,22.588604,23.588531,23.605005,23.605175,26.62189,26.622076,2.0,1.6371233,28.259201,30.138538,3.5171492,30.13936,31.143452
4,4,3,17,3,1.5,0,8,1.0,3.0,32.12974,33.12958,33.14633,33.146507,34.66333,34.66352,3.0,1.2188188,35.88234,38.18078,3.5179267,38.18158,41.185757
5,5,3,15,5,4.5,1,0,1.0,4.0,42.17127,43.171158,43.187904,43.18808,47.704536,47.704735,3.0,1.8887788,49.593513,51.222614,3.5185487,51.22342,56.227543
6,6,1,15,5,1.5,7,5,1.0,5.0,57.217163,58.21709,58.233715,58.233936,59.75049,59.75064,3.0,1.6360315,61.386673,63.266792,3.5168185,63.267593,68.27176
7,7,2,25,3,1.5,2,5,1.0,6.0,69.2604,70.26025,70.27702,70.277245,71.7936,71.79377,2.0,0.7687208,72.56249,75.310814,3.5177171,75.311615,78.31581
8,8,1,25,8,1.5,5,2,1.0,7.0,79.30218,80.30215,80.31868,80.3189,81.83522,81.83538,2.0,1.0019805,82.837364,85.35309,3.518393,85.35391,93.35822
9,9,2,21,5,1.5,9,1,1.0,8.0,94.34781,95.34782,95.36452,95.364784,96.88181,96.881966,3.0,0.8178707,97.69984,100.39946,3.5181735,100.400276,105.40455
10,10,1,19,3,1.5,6,4,1.0,9.0,106.39128,107.39091,107.407745,107.40797,108.92437,108.92453,2.0,1.7861103,110.71064,112.44102,3.5171764,112.441864,115.44592
11,11,1,23,1,3,4,1,1.0,10.0,116.43281,117.43261,117.44937,117.4496,120.46624,120.4664,2.0,0.9697773,121.43617,123.98357,3.5178473,123.984375,124.98885
12,12,1,17,3,1.5,5,1,1.0,11.0,125.973976,126.97403,126.99046,126.990685,128.50711,128.50728,2.0,1.3692981,129.87657,132.0238,3.5172284,132.02464,135.02884
13,13,2,15,1,1.5,3,7,1.0,12.0,136.01553,137.01541,137.03221,137.03244,138.54884,138.549,2.0,0.76842403,139.31741,142.06593,3.5176663,142.06683,143.07112
14,14,3,23,1,1.5,0,4,1.0,13.0,144.07227,145.05534,145.07228,145.07245,146.58885,146.58904,2.0,2.1699038,148.75894,150.10687,3.518546,150.10776,151.11188
15,15,3,21,3,3,0,4,1.0,14.0,152.11223,153.11212,153.1288,153.12897,156.14545,156.14563,2.0,1.4705086,157.61613,159.66249,3.5175352,159.6633,162.66687
