TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,1,1,2,0.750000,1.0,0.0,4.2262254e-06,0.005475061,4.015419,3.0,4.761251,0.74583215,5.0,6.5334325,7.5466647,3.5312457,7.547025,8.310815
2,2,1,1,1,1,0.750000,1.0,1.0,--,--,8.314171,3.0,8.677904,0.3637334,2.0,10.831392,11.844742,3.530571,11.844933,12.610795
3,3,1,1,1,3,0.750000,1.0,2.0,--,--,12.613089,2.0,13.127698,0.5146099,3.0,15.129702,16.141706,3.5286193,16.14189,16.894073
4,4,1,1,1,1,0.750000,1.0,3.0,--,--,16.896387,3.0,17.244411,0.34802455,2.0,19.414022,20.423906,3.5275197,20.424097,21.17743
5,5,1,1,1,1,0.750000,1.0,4.0,--,--,21.179745,3.0,21.627747,0.448002,2.0,23.69665,24.705654,3.5259092,24.705833,25.46073
6,6,1,1,1,1,0.750000,1.0,5.0,--,--,25.463057,3.0,25.477829,0.014772432,2.0,27.98064,28.9891,3.5260427,28.989294,29.743961
7,7,1,1,1,1,0.750000,1.0,6.0,--,--,29.746283,2.0,30.094362,0.3480786,9.0,32.263016,33.273643,3.527361,33.273823,34.027325
8,8,1,1,1,1,12,1.0,7.0,--,--,34.029686,3.0,34.377758,0.34806925,2.0,36.54644,37.55483,3.525141,37.555016,49.560673
9,9,2,3,2,1,0.750000,1.0,8.0,--,--,49.648872,2.0,50.46092,0.8120433,7.0,52.165768,53.17658,3.5277035,53.17676,53.927162
10,10,2,3,2,1,0.750000,1.0,9.0,--,--,53.998966,3.0,54.69416,0.6951969,4.0,56.51647,57.526478,3.527515,57.526672,58.27731
11,11,2,3,2,2,0.750000,1.0,10.0,--,--,58.33324,2.0,58.6776,0.34436074,5.0,60.85033,61.861362,3.5281205,61.86154,62.6274
12,12,2,3,2,1,0.750000,1.0,11.0,--,--,62.68235,3.0,63.044266,0.36191642,4.0,65.20007,66.21008,3.5277302,66.21029,66.96057
13,13,2,3,2,1,0.750000,1.0,12.0,--,--,67.0149,2.0,67.794426,0.779522,7.0,69.532005,70.540504,3.5255992,70.54069,71.29396
14,14,2,3,2,1,0.750000,1.0,13.0,--,--,71.34896,3.0,71.61107,0.2621023,2.0,73.86565,74.874214,3.5252526,74.8744,75.627205
15,15,2,3,2,1,0.750000,1.0,14.0,--,--,75.68287,3.0,76.010864,0.3279941,2.0,78.20059,79.20932,3.5264513,79.2095,79.96029
16,16,2,3,2,3,10,1.0,15.0,--,--,80.01512,2.0,80.27738,0.2622614,2.0,82.53228,83.542336,3.5272155,83.54253,93.54367
17,17,3,6,3,1,0.750000,1.0,16.0,--,--,93.861626,3.0,94.29412,0.43249542,2.0,96.37894,97.389114,3.5274901,97.38931,98.14484
18,18,3,6,3,3,0.750000,1.0,17.0,--,--,98.4891,3.0,98.81067,0.32156664,6.0,101.00661,102.01749,3.5283859,102.01769,102.77712
19,19,3,6,3,3,0.750000,1.0,18.0,--,--,103.01648,3.0,103.46077,0.44428927,9.0,105.53376,106.54336,3.5268788,106.54355,107.293846
20,20,3,6,3,3,0.750000,1.0,19.0,--,--,107.52998,2.0,107.827354,0.29737067,4.0,110.04714,111.05735,3.5273652,111.05753,111.810356
21,21,3,6,3,1,0.750000,1.0,20.0,--,--,112.04823,2.0,112.37731,0.32907754,8.0,114.56528,115.57717,3.5289373,115.57736,116.343475
22,22,3,6,3,3,0.750000,1.0,21.0,--,--,116.5779,3.0,117.027374,0.4494673,7.0,119.09525,120.10524,3.5273316,120.10543,120.86032
23,23,3,6,3,3,0.750000,1.0,22.0,--,--,121.095566,2.0,121.32727,0.23170131,3.0,123.61404,124.62256,3.5269935,124.62274,125.377
24,24,3,6,3,3,10,1.0,23.0,--,--,125.61226,2.0,125.993996,0.38173798,3.0,128.13063,129.14015,3.5278983,129.14034,139.14355
25,25,4,3,2,1,0.750000,1.0,24.0,--,--,139.2273,3.0,139.71056,0.48326495,4.0,141.74455,142.7552,3.5279162,142.7554,143.51012
26,26,4,3,2,1,0.750000,1.0,25.0,--,--,143.56592,2.0,144.12709,0.5611773,9.0,146.08354,147.09192,3.5260007,147.0921,147.84361
27,27,4,3,2,3,0.750000,1.0,26.0,--,--,147.89842,3.0,148.79402,0.895611,9.0,150.41609,151.4259,3.527493,151.42609,152.17683
