TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,1,1,2,0.750000,1.0,0.0,3.6224956e-06,0.0053681983,4.013716,2.0,5.3277335,1.314017,5.0,6.5300417,7.5427055,3.5289896,7.542937,8.293715
2,2,1,1,1,1,0.750000,1.0,1.0,--,--,8.296888,2.0,9.177319,0.8804301,7.0,10.814128,11.828088,3.5311992,11.828278,12.593817
3,3,1,1,1,3,0.750000,1.0,2.0,--,--,12.596053,2.0,14.24405,1.6479968,3.0,15.113914,16.126402,3.5303483,16.126587,16.876995
4,4,1,1,1,1,0.750000,1.0,3.0,--,--,16.879208,3.0,17.477303,0.5980948,4.0,19.395977,20.406956,3.5277476,20.407146,21.160439
5,5,1,1,1,1,0.750000,1.0,4.0,--,--,21.162611,3.0,22.277637,1.1150264,1.0,23.680109,24.689518,3.526907,24.689701,25.443602
6,6,1,1,1,1,0.750000,1.0,5.0,--,--,25.445845,3.0,27.044134,1.5982893,2.0,27.96297,28.972317,3.5264714,28.972502,29.72698
7,7,1,1,1,1,0.750000,1.0,6.0,--,--,29.729177,2.0,30.19405,0.46487245,9.0,32.246815,33.256214,3.5270371,33.256397,34.01034
8,8,1,1,1,1,12,1.0,7.0,--,--,34.012535,2.0,34.61086,0.59832424,8.0,36.529545,37.53966,3.5271263,37.53985,49.543545
9,9,2,3,2,1,0.750000,1.0,8.0,--,--,49.632427,3.0,50.477165,0.8447367,3.0,52.149887,53.15832,3.525893,53.15851,53.91021
10,10,2,3,2,1,0.750000,1.0,9.0,--,--,53.988243,2.0,55.0439,1.0556566,6.0,56.505646,57.515617,3.5273755,57.515804,58.27703
11,11,2,3,2,2,0.750000,1.0,10.0,--,--,58.336952,3.0,58.893883,0.5569303,5.0,60.85504,61.86828,3.531325,61.868534,62.628273
12,12,2,3,2,1,0.750000,1.0,11.0,--,--,62.70257,3.0,63.07721,0.37463945,1.0,65.22081,66.23042,3.527853,66.23064,66.99358
13,13,2,3,2,1,0.750000,1.0,12.0,--,--,67.05126,2.0,67.56066,0.5094029,7.0,69.56837,70.57654,3.525275,70.57672,71.32694
14,14,2,3,2,1,0.750000,1.0,13.0,--,--,71.382675,3.0,72.26057,0.8778884,4.0,73.900345,74.90882,3.52614,74.909004,75.66008
15,15,2,3,2,1,0.750000,1.0,14.0,--,--,75.71702,3.0,76.577126,0.86010987,3.0,78.23432,79.24351,3.5264912,79.24369,80.010124
16,16,2,3,2,3,10,1.0,15.0,--,--,80.06569,2.0,80.46068,0.39498535,1.0,82.583305,83.59261,3.526923,83.592804,93.59347
17,17,3,6,3,1,0.750000,1.0,16.0,--,--,93.88352,2.0,94.49388,0.6103599,7.0,96.401924,97.41177,3.5282547,97.411964,98.1766
18,18,3,6,3,3,0.750000,1.0,17.0,--,--,98.47155,3.0,98.8436,0.37204456,6.0,100.98874,101.9979,3.5263493,101.998085,102.76002
19,19,3,6,3,3,0.750000,1.0,18.0,--,--,103.01136,3.0,103.44378,0.43241814,8.0,105.52849,106.536964,3.5256014,106.53715,107.29328
20,20,3,6,3,3,0.750000,1.0,19.0,--,--,107.5296,2.0,108.643875,1.1142753,4.0,110.0466,111.05441,3.524811,111.054596,111.81009
21,21,3,6,3,1,0.750000,1.0,20.0,--,--,112.09374,2.0,113.92689,1.8331493,9.0,114.61074,115.62036,3.526625,115.620544,116.376656
22,22,3,6,3,3,0.750000,1.0,21.0,--,--,116.62029,3.0,116.97691,0.35661766,8.0,119.13869,120.14736,3.5270667,120.147545,120.90991
23,23,3,6,3,3,0.750000,1.0,22.0,--,--,121.145874,3.0,121.51039,0.36452007,7.0,123.66319,124.67176,3.525887,124.67194,125.42664
24,24,3,6,3,3,10,1.0,23.0,--,--,125.66416,3.0,126.110405,0.4462388,7.0,128.18166,129.18982,3.525657,129.19002,139.19313
25,25,4,3,2,1,0.750000,1.0,24.0,--,--,139.26709,2.0,140.74335,1.476266,6.0,141.78441,142.79391,3.5268197,142.7941,143.5601
26,26,4,3,2,1,0.750000,1.0,25.0,--,--,143.61592,3.0,143.92699,0.31107235,2.0,146.1326,147.14105,3.5251265,147.14124,147.89308
27,27,4,3,2,3,0.750000,1.0,26.0,--,--,147.94855,3.0,148.25987,0.31132108,6.0,150.46613,151.47574,3.5271828,151.47592,152.22655
