LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,0,13,blue,5,wide,['f'],1.417703399900347
0,10,13,blue,5,wide,['f'],0.6621893998235464
0,90,13,blue,5,wide,No_resp,10
1,10,13,blue,5,wide,No_resp,10
1,0,13,blue,5,wide,No_resp,10
0,100,13,blue,5,wide,No_resp,10
1,10,13,blue,5,wide,No_resp,10
1,10,13,blue,5,wide,No_resp,10
0,0,13,blue,5,wide,No_resp,10
1,80,13,blue,5,wide,No_resp,10
0,90,13,blue,5,wide,No_resp,10
1,100,13,blue,5,wide,No_resp,10
1,100,13,blue,5,wide,No_resp,10
1,80,13,blue,5,wide,No_resp,10
0,20,13,blue,5,wide,No_resp,10
0,90,13,blue,5,wide,No_resp,10
1,90,13,blue,5,wide,No_resp,10
0,20,13,blue,5,wide,No_resp,10
0,0,13,blue,5,wide,No_resp,10
1,100,13,blue,5,wide,No_resp,10
1,70,13,green,5,Skew,No_resp,10
0,80,13,green,5,Skew,No_resp,10
1,80,13,green,5,Skew,No_resp,10
0,100,13,green,5,Skew,No_resp,10
0,60,13,green,5,Skew,No_resp,10
1,70,13,green,5,Skew,No_resp,10
0,90,13,green,5,Skew,No_resp,10
1,60,13,green,5,Skew,No_resp,10
0,90,13,green,5,Skew,No_resp,10
0,90,13,green,5,Skew,No_resp,10
1,80,13,green,5,Skew,No_resp,10
1,80,13,green,5,Skew,No_resp,10
0,80,13,green,5,Skew,No_resp,10
0,80,13,green,5,Skew,No_resp,10
0,90,13,green,5,Skew,No_resp,10
0,80,13,green,5,Skew,No_resp,10
1,70,13,green,5,Skew,No_resp,10
1,70,13,green,5,Skew,No_resp,10
1,100,13,green,5,Skew,No_resp,10
1,80,13,green,5,Skew,No_resp,10
0,50,13,red,5,Narrow,No_resp,10
0,40,13,red,5,Narrow,No_resp,10
0,50,13,red,5,Narrow,No_resp,10
1,40,13,red,5,Narrow,No_resp,10
1,70,13,red,5,Narrow,No_resp,10
0,50,13,red,5,Narrow,No_resp,10
0,50,13,red,5,Narrow,No_resp,10
1,50,13,red,5,Narrow,No_resp,10
1,30,13,red,5,Narrow,No_resp,10
1,60,13,red,5,Narrow,No_resp,10
1,60,13,red,5,Narrow,No_resp,10
0,50,13,red,5,Narrow,No_resp,10
1,60,13,red,5,Narrow,No_resp,10
1,30,13,red,5,Narrow,No_resp,10
0,60,13,red,5,Narrow,No_resp,10
1,70,13,red,5,Narrow,No_resp,10
0,50,13,red,5,Narrow,No_resp,10
0,50,13,red,5,Narrow,No_resp,10
0,40,13,red,5,Narrow,No_resp,10
1,40,13,red,5,Narrow,No_resp,10
