Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,red,100,0,No_resp,4,wide
30,13,red,100,1,['f'],1.589333700016141,wide
40,13,red,100,0,['j'],1.261129500111565,wide
50,13,red,100,1,['f'],2.0886580999940634,wide
60,13,red,100,1,['f'],1.6692751999944448,wide
70,13,red,100,1,['f'],0.9015126000158489,wide
80,13,red,100,1,['f'],0.8278797999955714,wide
90,13,red,100,0,['j'],1.2970930999144912,wide
20,13,red,50,0,['f'],1.3674589998554438,wide
30,13,red,50,1,['j'],1.9875694001093507,wide
40,13,red,50,1,['f'],2.1591754001565278,wide
50,13,red,50,1,['f'],1.5004918000195175,wide
60,13,red,50,0,['j'],1.8158911000937223,wide
70,13,red,50,0,['j'],3.6500256001017988,wide
80,13,red,50,1,['f'],1.236675800057128,wide
90,13,red,50,0,['j'],1.3711044997908175,wide
20,13,blue,100,1,['j'],2.2924067000858486,narrow
30,13,blue,100,1,['j'],1.5517823998816311,narrow
40,13,blue,100,0,['f'],1.4143944999668747,narrow
50,13,blue,100,0,['f'],2.2740116000641137,narrow
60,13,blue,100,0,['j'],1.6786241000518203,narrow
70,13,blue,100,1,['f'],1.0495285000652075,narrow
80,13,blue,100,1,['f'],0.7660207999870181,narrow
90,13,blue,100,1,['f'],0.6285908001009375,narrow
20,13,blue,50,0,['f'],1.6785605000331998,narrow
30,13,blue,50,1,['j'],1.8036324998829514,narrow
40,13,blue,50,1,['j'],2.2590777000878006,narrow
50,13,blue,50,0,['f'],2.132768400013447,narrow
60,13,blue,50,1,['j'],3.2809871998615563,narrow
70,13,blue,50,0,['j'],1.1098104000557214,narrow
80,13,blue,50,0,['j'],0.9159012001473457,narrow
90,13,blue,50,0,['j'],1.178503200178966,narrow
20,13,green,100,0,['f'],1.3317424999549985,skew
30,13,green,100,1,['j'],1.518239099998027,skew
40,13,green,100,1,['j'],1.8850175999104977,skew
50,13,green,100,1,['f'],1.2642795001156628,skew
60,13,green,100,1,['f'],0.4957967000082135,skew
70,13,green,100,1,['f'],0.7813748000189662,skew
80,13,green,100,1,['f'],0.7715681998524815,skew
90,13,green,100,1,['f'],0.832866899902001,skew
20,13,green,50,0,['f'],1.4027015999890864,skew
30,13,green,50,0,['f'],1.3814634000882506,skew
40,13,green,50,1,['j'],1.4887583998497576,skew
50,13,green,50,1,['f'],1.3793730000033975,skew
60,13,green,50,0,['j'],1.7589347998145968,skew
70,13,green,50,1,['f'],0.9404702999163419,skew
80,13,green,50,1,['f'],0.5950374999083579,skew
90,13,green,50,0,['j'],1.3440158001612872,skew
20,13,yellow,100,0,['f'],1.6746061998419464,True_unkown
30,13,yellow,100,0,['f'],0.8159680000972003,True_unkown
40,13,yellow,100,0,['f'],1.212095099966973,True_unkown
50,13,yellow,100,0,['j'],1.5058829002082348,True_unkown
60,13,yellow,100,0,['j'],0.9544113001320511,True_unkown
70,13,yellow,100,1,['f'],0.9325176000129431,True_unkown
80,13,yellow,100,1,['f'],0.9934884000103921,True_unkown
90,13,yellow,100,1,['f'],0.6459377999417484,True_unkown
20,13,yellow,50,0,['f'],1.2867048000916839,True_unkown
30,13,yellow,50,1,['f'],0.8806756001431495,True_unkown
40,13,yellow,50,1,['j'],2.036468700040132,True_unkown
50,13,yellow,50,1,['f'],2.5147309000603855,True_unkown
60,13,yellow,50,0,No_resp,4,True_unkown
70,13,yellow,50,0,['j'],1.098087599966675,True_unkown
80,13,yellow,50,0,['j'],0.6945640000049025,True_unkown
90,13,yellow,50,0,['j'],0.683629099978134,True_unkown
