LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
1,80,13,blue,5,wide,['f'],2.906303400057368
0,20,13,blue,5,wide,['f'],3.9481033999472857
1,10,13,blue,5,wide,['j'],3.013859200058505
0,0,13,blue,5,wide,['f'],1.9833242999156937
1,90,13,blue,5,wide,['f'],2.237621499923989
0,0,13,blue,5,wide,['f'],1.445787200005725
1,100,13,blue,5,wide,['f'],1.0790056999539956
1,20,13,blue,5,wide,['j'],2.608695499948226
1,90,13,blue,5,wide,['f'],1.1922450000420213
0,90,13,blue,5,wide,['j'],2.0752742999466136
0,10,13,blue,5,wide,['f'],1.0061667000409216
0,10,13,blue,5,wide,['f'],0.9624745999462903
0,100,13,blue,5,wide,['j'],1.0663878000341356
0,100,13,blue,5,wide,['j'],0.79362949996721
1,90,13,blue,5,wide,['f'],1.1656003999523818
0,100,13,blue,5,wide,['j'],0.853284600074403
1,0,13,blue,5,wide,['j'],1.1914497999241576
1,80,13,blue,5,wide,['f'],1.909086799947545
0,10,13,blue,5,wide,['f'],1.779770200024359
1,0,13,blue,5,wide,['j'],1.039598000003025
0,100,13,green,5,Skew,['j'],1.9772226000204682
1,80,13,green,5,Skew,['f'],1.5361945999320596
1,90,13,green,5,Skew,['f'],0.923131600022316
0,90,13,green,5,Skew,['j'],1.1379844000330195
1,80,13,green,5,Skew,['f'],1.5243963999673724
1,80,13,green,5,Skew,['f'],0.8522358000045642
1,70,13,green,5,Skew,['j'],3.195214599953033
1,80,13,green,5,Skew,['f'],1.6862598999869078
1,60,13,green,5,Skew,['j'],1.4468605000292882
0,70,13,green,5,Skew,['j'],1.1149324000580236
0,100,13,green,5,Skew,['j'],0.8643926999066025
0,80,13,green,5,Skew,['j'],0.8878769000293687
1,90,13,green,5,Skew,['f'],1.0118970999028534
0,70,13,green,5,Skew,['j'],2.735940600046888
0,80,13,green,5,Skew,['j'],0.8442660999717191
1,70,13,green,5,Skew,['j'],3.3274587999330834
0,60,13,green,5,Skew,['f'],1.7046669999836013
1,90,13,green,5,Skew,['f'],1.3075114999664947
0,80,13,green,5,Skew,['j'],1.2521721000084653
0,80,13,green,5,Skew,['j'],0.951880200067535
0,40,13,red,5,Narrow,['f'],3.091661800048314
1,50,13,red,5,Narrow,['f'],1.5826712000416592
1,60,13,red,5,Narrow,['f'],1.4230566999176517
0,50,13,red,5,Narrow,['f'],1.9486866999650374
1,40,13,red,5,Narrow,['j'],2.1720741000026464
1,70,13,red,5,Narrow,['f'],3.3086517999181524
0,50,13,red,5,Narrow,['f'],1.4929227998945862
1,50,13,red,5,Narrow,['j'],1.62572310003452
1,50,13,red,5,Narrow,['f'],1.165223399992101
0,30,13,red,5,Narrow,['f'],0.87705150002148
1,40,13,red,5,Narrow,['j'],1.8142770000267774
1,40,13,red,5,Narrow,['j'],1.6394909999798983
0,60,13,red,5,Narrow,['j'],1.1946503999643028
0,50,13,red,5,Narrow,['j'],1.0074996000621468
0,50,13,red,5,Narrow,['f'],0.9738277000142261
0,50,13,red,5,Narrow,['f'],0.9989544999552891
0,60,13,red,5,Narrow,['j'],1.1311120999744162
1,60,13,red,5,Narrow,['f'],1.0477930000051856
0,30,13,red,5,Narrow,['f'],1.1366310000885278
1,70,13,red,5,Narrow,['f'],1.2555283999536186
