Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,blue,100,1,No_resp,4,wide
30,13,blue,100,1,['f'],2.229822300025262,wide
40,13,blue,100,0,['j'],2.8069930999772623,wide
50,13,blue,100,1,['j'],1.34369540004991,wide
60,13,blue,100,1,['f'],1.4660947000375018,wide
70,13,blue,100,0,['j'],1.4995663999579847,wide
80,13,blue,100,1,['j'],1.0111981999361888,wide
90,13,blue,100,1,['f'],0.9071082000155002,wide
20,13,blue,50,1,['j'],1.2611623000120744,wide
30,13,blue,50,0,['f'],2.725253999931738,wide
40,13,blue,50,0,['f'],3.000989699969068,wide
50,13,blue,50,0,['j'],1.9929123000474647,wide
60,13,blue,50,1,['f'],1.1612469999818131,wide
70,13,blue,50,0,['j'],1.591025200090371,wide
80,13,blue,50,0,['j'],1.5554363999981433,wide
90,13,blue,50,1,['f'],0.797440700000152,wide
20,13,red,100,0,['f'],3.6320411999477074,narrow
30,13,red,100,0,['f'],1.5469755999511108,narrow
40,13,red,100,1,['f'],2.2850627000443637,narrow
50,13,red,100,1,['f'],0.8163190999766812,narrow
60,13,red,100,1,['f'],0.9139883000170812,narrow
70,13,red,100,0,['j'],1.950845199986361,narrow
80,13,red,100,1,['f'],1.1418780999956653,narrow
90,13,red,100,0,['j'],2.20343800005503,narrow
20,13,red,50,1,['j'],1.4372267000144348,narrow
30,13,red,50,0,['f'],1.5486641000024974,narrow
40,13,red,50,1,['j'],3.7165700000477955,narrow
50,13,red,50,0,['j'],1.7790577999548987,narrow
60,13,red,50,1,['f'],1.3768176001030952,narrow
70,13,red,50,0,['j'],2.93232529994566,narrow
80,13,red,50,0,['j'],1.3456355999223888,narrow
90,13,red,50,1,['f'],0.871505800052546,narrow
20,13,green,100,0,['f'],2.345168499974534,skew
30,13,green,100,0,['f'],1.3331772000528872,skew
40,13,green,100,0,['f'],1.6484391000121832,skew
50,13,green,100,1,['j'],1.8652829999336973,skew
60,13,green,100,0,['j'],2.8533802999882028,skew
70,13,green,100,1,['f'],1.232314300024882,skew
80,13,green,100,0,['f'],1.575584699981846,skew
90,13,green,100,0,['j'],1.3771317000500858,skew
20,13,green,50,1,['j'],2.252463600016199,skew
30,13,green,50,1,['j'],3.436224899953231,skew
40,13,green,50,0,['f'],1.9374607999343425,skew
50,13,green,50,0,['f'],3.329650399973616,skew
60,13,green,50,1,['f'],1.402096000034362,skew
70,13,green,50,0,['j'],2.608079000026919,skew
80,13,green,50,1,['f'],2.0101687000133097,skew
90,13,green,50,1,['f'],1.7304721999680623,skew
20,13,yellow,100,1,['j'],2.486747800023295,True_unkown
30,13,yellow,100,0,['f'],2.349531800020486,True_unkown
40,13,yellow,100,1,['f'],1.7743042999645695,True_unkown
50,13,yellow,100,0,['j'],1.3608613000251353,True_unkown
60,13,yellow,100,0,['j'],2.6325659999856725,True_unkown
70,13,yellow,100,0,['j'],1.2898005000315607,True_unkown
80,13,yellow,100,1,['f'],1.0299356000032276,True_unkown
90,13,yellow,100,1,['f'],0.9201427000807598,True_unkown
20,13,yellow,50,1,['j'],0.8937685999553651,True_unkown
30,13,yellow,50,1,['j'],1.967368199955672,True_unkown
40,13,yellow,50,0,['f'],1.7950366999721155,True_unkown
50,13,yellow,50,1,['j'],1.6906690000323579,True_unkown
60,13,yellow,50,1,['f'],1.1345768000464886,True_unkown
70,13,yellow,50,1,['f'],2.2907704999670386,True_unkown
80,13,yellow,50,1,['f'],1.298182399943471,True_unkown
90,13,yellow,50,0,['j'],2.260837300098501,True_unkown
