TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,25,8,1.5,5,2,1.0,0.0,5.0049706,5.9878993,6.004778,6.00506,7.521218,7.521413,3.0,1.1026683,8.624082,11.038658,3.5176973,11.039251,19.043674
2,2,3,19,3,3,1,0,1.0,1.0,20.033932,21.03381,21.050129,21.050308,24.066639,24.066832,3.0,1.1038245,25.170656,27.583506,3.5170515,27.58401,30.588589
3,3,2,23,5,4.5,4,10,1.0,2.0,31.576782,32.57668,32.59316,32.593372,37.110123,37.110287,2.0,1.488235,38.59852,40.62753,3.5176044,40.62801,45.632572
4,4,3,21,3,1.5,7,0,1.0,3.0,46.6221,47.62231,47.639034,47.639217,49.155487,49.15568,2.0,1.6528478,50.808533,52.67201,3.516692,52.6725,55.67646
5,5,3,19,5,3,0,9,1.0,4.0,56.663963,57.66373,57.68064,57.680786,60.69746,60.69765,3.0,1.5868032,62.284454,64.21444,3.517153,64.21492,69.21844
6,6,1,21,3,1.5,1,9,1.0,5.0,70.20855,71.20802,71.22475,71.22494,72.74203,72.74219,3.0,1.5187464,74.26093,76.259415,3.5175798,76.25988,79.26336
7,7,1,21,1,1.5,4,7,1.0,6.0,80.250175,81.2496,81.26653,81.266785,82.783325,82.783485,3.0,1.1352283,83.91872,86.30034,3.5171983,86.300804,87.30434
8,8,2,17,1,1.5,8,1,1.0,7.0,88.28987,89.28974,89.306274,89.30652,90.823044,90.82323,3.0,1.5856972,92.40892,94.34129,3.5184357,94.34178,95.34529
9,9,1,25,3,3,8,5,1.0,8.0,96.32997,97.32951,97.34646,97.34665,100.36229,100.36244,2.0,1.287908,101.650345,103.87927,3.5171854,103.879745,106.88325
10,10,1,23,3,1.5,10,7,1.0,9.0,107.872765,108.87268,108.889465,108.88973,110.406235,110.40639,2.0,1.2018273,111.608215,113.92349,3.5174592,113.923965,116.9292
11,11,1,23,1,3,1,4,1.0,10.0,117.91441,118.91386,118.93061,118.93085,121.94718,121.947334,3.0,1.5706732,123.51801,125.46519,3.518207,125.46566,126.46918
12,12,2,25,5,1.5,2,8,1.0,11.0,127.45523,128.4552,128.47218,128.47244,129.98875,129.9889,2.0,1.2693881,131.25829,133.50513,3.5166094,133.50563,138.5101
13,13,3,21,1,1.5,4,0,1.0,12.0,139.4984,140.49857,140.51524,140.51543,142.03198,142.0322,3.0,1.8192793,143.85147,145.54912,3.5172865,145.54959,146.55412
14,14,2,19,3,1.5,4,6,1.0,13.0,147.55533,148.53848,148.55502,148.55527,150.0721,150.07225,2.0,2.486458,152.5587,153.58804,3.5162032,153.58858,156.59204
15,15,3,17,3,4.5,0,1,1.0,14.0,157.58022,158.57982,158.59682,158.59702,163.11285,163.11307,2.0,1.6723204,164.78539,166.62997,3.517283,166.63046,169.63498
16,16,3,23,3,1.5,7,0,1.0,15.0,170.62416,171.62405,171.64081,171.641,173.15817,173.15837,2.0,2.602324,175.7607,176.67494,3.5169182,176.67542,179.67996
17,17,1,21,1,1.5,1,9,1.0,16.0,180.66573,181.66519,181.68211,181.68231,183.19864,183.19882,3.0,2.0197346,185.21855,186.71625,3.5177824,186.71672,187.72147
18,18,1,25,1,1.5,11,8,1.0,17.0,188.72246,189.70557,189.72205,189.72227,191.23987,191.24002,2.0,1.2345077,192.47453,194.75786,3.5181923,194.75835,195.76285
19,19,1,17,3,4.5,5,8,1.0,18.0,196.76265,197.76204,197.77902,197.77931,202.2958,202.29596,3.0,1.7547574,204.05072,205.81342,3.5178306,205.8139,208.81839
20,20,3,23,1,4.5,1,0,1.0,19.0,209.80618,210.80598,210.82265,210.82289,215.3397,215.33992,3.0,1.7216272,217.06154,218.85713,3.5175736,218.8576,219.86176
