﻿TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
29,29,4,2,1,3,0.75,1,28,--,--,155.43512,2,156.10057,0.66545665,2,157.95267,158.96082,3.5256913,158.96103,159.7198
30,30,4,2,1,2,0.75,1,29,--,--,159.72208,3,160.30415,0.5820736,5,162.23882,163.2492,3.5271373,163.2494,164.0068
31,31,4,2,1,3,0.75,1,30,--,--,164.00903,2,164.84134,0.83229846,1,166.52577,167.53519,3.5261517,167.53537,168.29362
32,32,4,2,1,3,8,1,31,--,--,168.29588,2,168.94441,0.6485225,4,170.81352,171.82198,3.5260985,171.8222,179.83646
33,33,5,3,2,1,0.75,1,32,--,--,180.33524,2,181.00452,0.6692793,6,182.85213,183.86281,3.5275714,183.86307,184.62256
34,34,5,3,2,1,0.75,1,33,--,--,185.21072,3,186.14204,0.9313146,1,187.72745,188.7352,3.5244727,188.73541,189.49445
35,35,5,3,2,2,0.75,1,34,--,--,189.87846,2,190.6289,0.7504324,5,192.39545,193.40514,3.5266638,193.40532,194.16496
36,36,5,3,2,1,0.75,1,35,--,--,194.55133,3,194.99924,0.44790143,3,197.06898,198.0789,3.5275736,198.07909,198.83528
37,37,5,3,2,1,0.75,1,36,--,--,199.2178,2,199.88649,0.66868067,9,201.73589,202.74474,3.5269353,202.74493,203.5058
38,38,5,3,2,1,0.75,1,37,--,--,203.88617,3,204.37349,0.48731425,1,206.4034,207.41174,3.5255737,207.41194,208.17638
39,39,5,3,2,3,0.75,1,38,--,--,208.55861,2,208.97733,0.41871184,4,211.0761,212.0861,3.5274942,212.08629,212.84685
40,40,5,3,2,1,10,1,39,--,--,213.23009,0,999,999,999,215.7334,216.75008,3.5199783,216.75026,226.75859
41,41,6,2,1,2,0.75,1,40,--,--,226.76393,2,227.35922,0.59530264,5,229.28117,230.29105,3.5271204,230.29124,231.04514
42,42,6,2,1,3,0.75,1,41,--,--,231.04753,3,231.746,0.6984722,8,233.56532,234.57524,3.5277119,234.57544,235.33186
43,43,6,2,1,3,0.75,1,42,--,--,235.33418,2,236.28314,0.9489648,1,237.85283,238.86102,3.5268476,238.86122,239.6193
44,44,6,2,1,3,0.75,1,43,--,--,239.6217,3,240.03633,0.41461843,9,242.13911,243.14714,3.5254316,243.14734,243.90567
45,45,6,2,1,3,0.75,1,44,--,--,243.90799,2,244.2568,0.34882313,2,246.42508,247.43274,3.5247595,247.43294,248.19255
46,46,6,2,1,3,0.75,1,45,--,--,248.1949,3,248.6932,0.4983157,6,250.71231,251.72084,3.5259488,251.72102,252.47945
47,47,6,2,1,3,0.75,1,46,--,--,252.48183,2,253.08049,0.59866005,4,254.99844,256.0065,3.5246646,256.00668,256.7665
48,48,6,2,1,1,8,1,47,--,--,256.76892,3,258.15115,1.3822514,2,259.28595,260.2964,3.527482,260.29657,268.30933
49,49,7,5,3,1,0.75,1,48,--,--,268.67142,2,269.277,0.6055977,9,271.18924,272.19806,3.526629,272.19824,272.96307
50,50,7,5,3,3,0.75,1,49,--,--,273.3256,3,273.7139,0.3883078,7,275.84286,276.8523,3.5267084,276.8525,277.61676
51,51,7,5,3,1,0.75,1,50,--,--,277.89606,3,278.2179,0.32183328,2,280.4134,281.4229,3.5268555,281.4231,282.18735
52,52,7,5,3,1,0.75,1,51,--,--,282.46603,2,282.7882,0.3221747,7,284.98367,285.99222,3.5261705,285.9924,286.75787
53,53,7,5,3,1,0.75,1,52,--,--,287.0359,3,287.49203,0.45614436,2,289.55286,290.56128,3.5253959,290.56146,291.32822
54,54,7,5,3,1,0.75,1,53,--,--,291.6051,2,291.9123,0.30720726,9,294.12222,295.1309,3.5258155,295.1311,295.8819
55,55,7,5,3,1,0.75,1,54,--,--,296.1599,3,296.63327,0.47336018,1,298.67664,299.68488,3.5249515,299.68506,300.4357
56,56,7,5,3,3,12,1,55,--,--,300.7152,2,301.03662,0.32140765,4,303.23233,304.2422,3.5269845,304.24237,316.24896
57,57,8,4,2,3,0.75,1,56,--,--,316.79626,2,317.14993,0.35367936,4,319.3135,320.3228,3.5265532,320.323,321.08585
58,58,8,4,2,1,0.75,1,57,--,--,321.6439,3,322.10394,0.46005845,1,324.1608,325.17084,3.5269523,325.17102,325.92334
59,59,8,4,2,2,0.75,1,58,--,--,326.31824,2,326.70758,0.38934565,5,328.83643,329.8468,3.5285764,329.847,330.6106
60,60,8,4,2,3,0.75,1,59,--,--,330.99033,3,331.49496,0.504665,9,333.5076,334.51727,3.5269685,334.51746,335.28076
61,61,8,4,2,3,0.75,1,60,--,--,335.6597,2,335.9652,0.30549896,1,338.17697,339.1853,3.525592,339.1855,339.95157
62,62,8,4,2,3,0.75,1,61,--,--,340.32977,3,340.80283,0.47303477,6,342.84647,343.8551,3.5253227,343.8553,344.6053
63,63,8,4,2,3,0.75,1,62,--,--,344.98334,3,345.4231,0.43974966,8,347.50073,348.5094,3.5260642,348.50958,349.27576
64,64,8,4,2,3,10,1,63,--,--,349.65298,2,350.34412,0.69113517,4,352.16943,353.17847,3.525487,353.17865,363.18707
65,65,9,6,3,1,0.75,1,64,--,--,363.51355,2,364.13855,0.6249806,6,366.03156,367.041,3.527409,367.04117,367.80777
66,66,9,6,3,3,0.75,1,65,--,--,368.0856,2,368.40866,0.3230601,3,370.60202,371.61185,3.5262375,371.61203,372.37817
67,67,9,6,3,3,0.75,1,66,--,--,372.656,3,373.11246,0.45645198,9,375.17368,376.18268,3.5266721,376.18286,376.9486
68,68,9,6,3,3,0.75,1,67,--,--,377.225,2,377.66608,0.44105434,1,379.74197,380.7502,3.5252132,380.75043,381.5024
69,69,9,6,3,3,0.75,1,68,--,--,381.78107,3,382.22003,0.43897355,9,384.29895,385.30737,3.526303,385.30756,386.07275
70,70,9,6,3,3,0.75,1,69,--,--,386.35004,2,386.67355,0.32351926,4,388.8673,389.87662,3.5266056,389.87683,390.64322
71,71,9,6,3,3,0.75,1,70,--,--,390.92084,3,391.39465,0.47379366,9,393.43777,394.447,3.5261493,394.44717,395.2136
72,72,9,6,3,2,12,1,71,--,--,395.49185,2,397.56613,2.074279,5,398.00873,399.01862,3.526778,399.0188,411.02652
