TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,1,1,2,0.75,1,0,3.62E-06,0.005564121,4.022798,0,999,999,999,6.5292106,7.545427,3.5226288,7.5456657,8.296556
2,2,1,1,1,1,0.75,1,1,--,--,8.300054,2,8.964358,0.6643056,6,10.817082,11.830445,3.5303917,11.830636,12.583374
3,3,1,1,1,2,0.75,1,2,--,--,12.585751,3,13.834968,1.2492175,5,15.102801,16.116592,3.530843,16.116776,16.870358
4,4,1,1,1,1,0.75,1,3,--,--,16.872732,3,17.737995,0.8652645,3,19.389744,20.401237,3.5285063,20.401447,21.15704
5,5,1,1,1,1,0.75,1,4,--,--,21.159302,3,22.275284,1.1159825,4,23.676798,24.686863,3.5275605,24.687046,25.444128
6,6,1,1,1,1,0.75,1,5,--,--,25.446503,2,26.278708,0.8322046,9,27.963274,28.972948,3.5264444,28.973131,29.730894
7,7,1,1,1,1,0.75,1,6,--,--,29.73324,3,30.665314,0.9320735,4,32.250168,33.25824,3.5249999,33.258434,34.01779
8,8,1,1,1,1,12,1,7,--,--,34.02015,2,36.420086,2.3999352,9,36.536964,37.545097,3.5249493,37.545284,49.54726
9,9,2,3,2,1,0.75,1,8,--,--,50.14557,2,51.665894,1.520325,7,52.662903,53.673027,3.527458,53.673214,54.43456
10,10,2,3,2,1,0.75,1,9,--,--,54.93962,3,55.969616,1.0299962,1,57.457077,58.46703,3.527409,58.467213,59.22196
11,11,2,3,2,1,0.75,1,10,--,--,59.623055,3,60.65669,1.0336337,3,62.140453,63.148983,3.5259304,63.14917,63.908905
12,12,2,3,2,1,0.75,1,11,--,--,64.29761,2,64.860146,0.5625367,9,66.81507,67.82363,3.5260196,67.823814,68.57956
