LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
1,70,13,blue,5,Skew,No_resp,10
0,80,13,blue,5,Skew,No_resp,10
1,80,13,blue,5,Skew,['f'],2.5355815002694726
1,70,13,blue,5,Skew,['f'],4.115684099961072
1,70,13,blue,5,Skew,['f'],1.8079761997796595
0,90,13,blue,5,Skew,['j'],2.349449099972844
1,80,13,blue,5,Skew,['f'],2.391290199942887
0,90,13,blue,5,Skew,['j'],1.4010324999690056
1,80,13,blue,5,Skew,['f'],1.3082591001875699
0,100,13,blue,5,Skew,['j'],1.3207092001102865
0,80,13,blue,5,Skew,['j'],1.4277739003300667
0,100,13,blue,5,Skew,['j'],0.936610400211066
0,80,13,blue,5,Skew,['j'],1.4540597000159323
0,80,13,blue,5,Skew,['j'],1.646450400352478
0,60,13,blue,5,Skew,['f'],1.2085803002119064
1,70,13,blue,5,Skew,['j'],2.6051790001802146
1,90,13,blue,5,Skew,['f'],0.9530515000224113
1,90,13,blue,5,Skew,['f'],1.32041409984231
0,60,13,blue,5,Skew,['f'],1.5778103000484407
1,80,13,blue,5,Skew,['f'],0.9895589002408087
0,60,13,green,5,Narrow,['f'],1.8018450001254678
1,70,13,green,5,Narrow,['j'],1.7810991001315415
0,50,13,green,5,Narrow,['f'],0.9063543998636305
0,40,13,green,5,Narrow,['f'],0.8273408999666572
1,70,13,green,5,Narrow,['f'],1.7939230999909341
1,50,13,green,5,Narrow,['j'],0.8731321999803185
0,40,13,green,5,Narrow,['f'],1.1196119002997875
1,30,13,green,5,Narrow,['j'],1.3074823999777436
1,40,13,green,5,Narrow,['j'],0.8804715997539461
1,50,13,green,5,Narrow,['j'],0.8844583998434246
1,60,13,green,5,Narrow,['j'],1.0366092002950609
0,50,13,green,5,Narrow,['f'],1.1624317998066545
1,50,13,green,5,Narrow,['j'],1.4583834996446967
1,50,13,green,5,Narrow,['j'],0.8458083998411894
0,30,13,green,5,Narrow,['f'],2.58997489977628
0,60,13,green,5,Narrow,['f'],1.4965674998238683
0,50,13,green,5,Narrow,['f'],0.7776910001412034
0,50,13,green,5,Narrow,['f'],0.7597725000232458
1,60,13,green,5,Narrow,['j'],1.1335712997242808
0,40,13,green,5,Narrow,['f'],0.8100616997107863
0,10,13,red,5,wide,['f'],0.9619180001318455
1,100,13,red,5,wide,['f'],0.8876367001794279
0,90,13,red,5,wide,['j'],1.0669292001985013
1,10,13,red,5,wide,['j'],1.1144167999736965
1,10,13,red,5,wide,['j'],0.684013799764216
1,90,13,red,5,wide,['f'],1.066890399903059
1,100,13,red,5,wide,['f'],0.7316523999907076
0,90,13,red,5,wide,['j'],0.9103207001462579
0,0,13,red,5,wide,['f'],1.0652266996912658
1,100,13,red,5,wide,['f'],0.7105584996752441
0,80,13,red,5,wide,['j'],0.7848864998668432
0,0,13,red,5,wide,['f'],1.003948399797082
1,0,13,red,5,wide,['j'],0.775294799823314
0,100,13,red,5,wide,['j'],3.4300536001101136
1,0,13,red,5,wide,['j'],1.2543069999665022
0,80,13,red,5,wide,['j'],0.9268809999339283
0,20,13,red,5,wide,['f'],1.1623964998871088
1,90,13,red,5,wide,['f'],0.9930495000444353
1,10,13,red,5,wide,['j'],1.0523043000139296
0,20,13,red,5,wide,['f'],1.530310200061649
