Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,red,100,1,No_resp,4,wide
30,13,red,100,1,['f'],1.2169254999607801,wide
40,13,red,100,1,['f'],0.8290968998335302,wide
50,13,red,100,0,['j'],1.2671272000297904,wide
60,13,red,100,0,['j'],0.8635048996657133,wide
70,13,red,100,1,['f'],0.7639355002902448,wide
80,13,red,100,1,['f'],0.7891750000417233,wide
90,13,red,100,0,['j'],0.9185957000590861,wide
20,13,red,50,0,['f'],2.567643200047314,wide
30,13,red,50,1,['j'],1.5654005003161728,wide
40,13,red,50,1,['f'],2.4572471999563277,wide
50,13,red,50,0,['j'],2.2596299997530878,wide
60,13,red,50,1,['f'],1.3680209000594914,wide
70,13,red,50,0,['j'],1.4238510001450777,wide
80,13,red,50,0,['j'],0.8731267000548542,wide
90,13,red,50,0,['j'],0.7151207001879811,wide
20,13,green,100,0,['j'],3.690021200105548,narrow
30,13,green,100,0,['j'],0.7146342000924051,narrow
40,13,green,100,0,['j'],0.7690722001716495,narrow
50,13,green,100,0,['j'],0.863542300183326,narrow
60,13,green,100,0,['j'],0.9215480997227132,narrow
70,13,green,100,0,['j'],0.6591197000816464,narrow
80,13,green,100,0,['j'],0.5764017999172211,narrow
90,13,green,100,0,['j'],0.7121272003278136,narrow
20,13,green,50,0,['f'],1.4702654001303017,narrow
30,13,green,50,0,['j'],1.7534730997867882,narrow
40,13,green,50,1,['f'],1.237085200380534,narrow
50,13,green,50,1,['f'],1.2625275999307632,narrow
60,13,green,50,0,['j'],1.7809745999984443,narrow
70,13,green,50,0,['j'],0.9669745997525752,narrow
80,13,green,50,1,['f'],1.0858173999004066,narrow
90,13,green,50,1,['f'],0.6270413002930582,narrow
20,13,blue,100,1,['f'],1.0818372000940144,skew
30,13,blue,100,1,['f'],0.7400725004263222,skew
40,13,blue,100,0,['j'],0.7131605995818973,skew
50,13,blue,100,0,['j'],0.66538120014593,skew
60,13,blue,100,1,['f'],0.8227189998142421,skew
70,13,blue,100,0,['j'],0.5819349000230432,skew
80,13,blue,100,1,['f'],0.8244811003096402,skew
90,13,blue,100,0,['j'],0.7396642002277076,skew
20,13,blue,50,1,['f'],1.417583200149238,skew
30,13,blue,50,1,['f'],0.48111840011551976,skew
40,13,blue,50,0,['j'],1.8644297998398542,skew
50,13,blue,50,0,['j'],0.7193749998696148,skew
60,13,blue,50,0,['j'],0.7198305996134877,skew
70,13,blue,50,1,['f'],1.0703037003986537,skew
80,13,blue,50,1,['f'],0.8831869000568986,skew
90,13,blue,50,1,['f'],0.5811032997444272,skew
20,13,yellow,100,1,['f'],1.0400396999903023,True_unkown
30,13,yellow,100,0,['j'],0.8828495000489056,True_unkown
40,13,yellow,100,1,['f'],1.2035332997329533,True_unkown
50,13,yellow,100,1,['f'],0.7026428999379277,True_unkown
60,13,yellow,100,1,['f'],1.1044235001318157,True_unkown
70,13,yellow,100,0,['j'],0.7645213999785483,True_unkown
80,13,yellow,100,0,['j'],0.7639106996357441,True_unkown
90,13,yellow,100,0,['j'],0.5895808003842831,True_unkown
20,13,yellow,50,1,['f'],1.303581400308758,True_unkown
30,13,yellow,50,1,['f'],0.7553966003470123,True_unkown
40,13,yellow,50,1,['f'],0.8978329002857208,True_unkown
50,13,yellow,50,1,['f'],0.8071007002145052,True_unkown
60,13,yellow,50,1,['f'],0.6712280996143818,True_unkown
70,13,yellow,50,0,['j'],1.7929079998284578,True_unkown
80,13,yellow,50,1,['f'],1.0984112997539341,True_unkown
90,13,yellow,50,0,['f'],1.1751871998421848,True_unkown
