TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,2,1,2,0.750000,1.0,0.0,3.6223792e-06,0.005609093,4.014092,2.0,4.95045,0.93635774,5.0,6.5314765,7.544775,3.530683,7.5450177,8.300048
2,2,1,2,1,3,0.750000,1.0,1.0,--,--,8.303288,3.0,8.6837,0.38041094,8.0,10.820424,11.833332,3.5300434,11.833523,12.599987
3,3,1,2,1,3,0.750000,1.0,2.0,--,--,12.602176,3.0,13.333841,0.73166496,7.0,15.119642,16.129185,3.527008,16.129368,16.883404
4,4,1,2,1,3,0.750000,1.0,3.0,--,--,16.885555,3.0,17.300304,0.41474894,8.0,19.403044,20.412195,3.5266402,20.412386,21.166666
5,5,1,2,1,3,0.750000,1.0,4.0,--,--,21.168854,2.0,21.567072,0.3982169,1.0,23.685802,24.695435,3.5265808,24.695621,25.449947
6,6,1,2,1,2,0.750000,1.0,5.0,--,--,25.452118,2.0,25.783722,0.3316039,5.0,27.969473,28.980291,3.5281742,28.980476,29.733269
7,7,1,2,1,3,0.750000,1.0,6.0,--,--,29.7356,2.0,30.100235,0.3646342,3.0,32.252285,33.263626,3.5280266,33.263817,34.01666
8,8,1,2,1,3,12,1.0,7.0,--,--,34.01906,3.0,34.60003,0.5809681,8.0,36.537224,37.5456,3.5265403,37.545784,49.549854
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,49.636513,3.0,50.45018,0.8136644,8.0,52.15549,53.164047,3.5275323,53.16423,53.916653
10,10,2,4,2,1,0.750000,1.0,9.0,--,--,53.989357,2.0,54.450123,0.4607682,9.0,56.507053,57.519386,3.530032,57.51958,58.283394
11,11,2,4,2,1,0.750000,1.0,10.0,--,--,58.33978,2.0,58.75013,0.41034946,7.0,60.857048,61.865883,3.5261052,61.86607,62.616848
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,62.672817,2.0,63.217,0.5441813,3.0,65.1897,66.19951,3.5266888,66.19969,66.94976
13,13,2,4,2,3,0.750000,1.0,12.0,--,--,67.00521,2.0,67.46705,0.4618314,1.0,69.52268,70.53052,3.5253,70.5307,71.28317
14,14,2,4,2,3,0.750000,1.0,13.0,--,--,71.340004,2.0,71.816864,0.4768571,2.0,73.85781,74.91768,3.5776746,74.91786,75.68313
15,15,2,4,2,3,0.750000,1.0,14.0,--,--,75.73987,2.0,77.08317,1.3432969,3.0,78.2572,79.26593,3.526059,79.26611,80.01661
16,16,2,4,2,3,12,1.0,15.0,--,--,80.07095,3.0,80.60006,0.5291046,7.0,82.58802,83.596466,3.5255053,83.59665,95.59961
17,17,3,1,1,3,0.750000,1.0,16.0,--,--,95.60679,2.0,96.60016,0.99336874,4.0,98.12473,99.134514,3.5277252,99.13471,99.89978
18,18,3,1,1,1,0.750000,1.0,17.0,--,--,99.901985,2.0,100.433334,0.5313445,6.0,102.419304,103.43087,3.528884,103.43106,104.18313
19,19,3,1,1,1,0.750000,1.0,18.0,--,--,104.18534,2.0,104.783264,0.5979191,7.0,106.70319,107.711494,3.5261493,107.71168,108.46639
20,20,3,1,1,3,0.750000,1.0,19.0,--,--,108.46873,2.0,108.85041,0.38168758,3.0,110.985825,111.99551,3.526785,111.9957,112.7499
21,21,3,1,1,1,0.750000,1.0,20.0,--,--,112.752235,3.0,113.06667,0.31444094,3.0,115.26949,116.279465,3.5272305,116.279655,117.03296
22,22,3,1,1,1,0.750000,1.0,21.0,--,--,117.03517,3.0,117.416626,0.38145423,4.0,119.55252,120.5608,3.52563,120.56098,121.3164
23,23,3,1,1,1,0.750000,1.0,22.0,--,--,121.318596,3.0,121.79995,0.4813595,1.0,123.83664,124.8455,3.5269074,124.845695,125.59983
24,24,3,1,1,1,8,1.0,23.0,--,--,125.60205,3.0,126.01665,0.41459015,3.0,128.11938,129.1277,3.5256433,129.12788,137.13295
25,25,4,5,3,1,0.750000,1.0,24.0,--,--,137.41467,2.0,138.41647,1.0017892,8.0,139.93243,140.94124,3.5265656,140.94147,141.69946
26,26,4,5,3,1,0.750000,1.0,25.0,--,--,141.96368,3.0,142.43335,0.46967223,3.0,144.4811,145.48923,3.5255446,145.48941,146.24951
27,27,4,5,3,1,0.750000,1.0,26.0,--,--,146.47179,3.0,146.91646,0.44466904,2.0,148.98862,149.99716,3.5253658,149.99734,150.74956
28,28,4,5,3,1,0.750000,1.0,27.0,--,--,150.97057,2.0,151.43321,0.46264222,9.0,153.48853,154.49818,3.5276136,154.49837,155.24951
29,29,4,5,3,1,0.750000,1.0,28.0,--,--,155.47102,2.0,155.93317,0.46214715,8.0,157.98805,158.99663,3.5256038,158.99681,159.74944
30,30,4,5,3,3,0.750000,1.0,29.0,--,--,159.9704,2.0,160.86646,0.89605474,4.0,162.48737,163.4974,3.5270026,163.49759,164.24948
31,31,4,5,3,1,0.750000,1.0,30.0,--,--,164.54489,2.0,165.29988,0.75498945,6.0,167.06349,168.07414,3.529239,168.07433,168.83286
32,32,4,5,3,3,12,1.0,31.0,--,--,169.05562,2.0,169.46622,0.41060093,2.0,171.57333,172.58304,3.5274181,172.58322,184.59961
33,33,5,1,1,2,0.750000,1.0,32.0,--,--,184.60435,2.0,185.49977,0.89541686,5.0,187.12164,188.13171,3.527355,188.13191,188.88293
34,34,5,1,1,1,0.750000,1.0,33.0,--,--,188.88518,2.0,189.36638,0.4812092,7.0,191.4023,192.41167,3.5264945,192.41185,193.1661
35,35,5,1,1,1,0.750000,1.0,34.0,--,--,193.16846,2.0,194.24983,1.0813655,7.0,195.68555,196.6937,3.5252304,196.69388,197.44925
36,36,5,1,1,1,0.750000,1.0,35.0,--,--,197.4516,2.0,198.3663,0.9147029,8.0,199.96948,200.97762,3.5260067,200.9778,201.7327
37,37,5,1,1,1,0.750000,1.0,36.0,--,--,201.73491,2.0,202.14969,0.4147737,8.0,204.25252,205.26099,3.5260675,205.26117,206.01613
38,38,5,1,1,2,0.750000,1.0,37.0,--,--,206.01834,2.0,206.66624,0.6479047,5.0,208.53612,209.54578,3.5274246,209.54596,210.2992
39,39,5,1,1,1,0.750000,1.0,38.0,--,--,210.30151,2.0,210.96617,0.6646532,8.0,212.81914,213.82866,3.5271451,213.82884,214.58263
40,40,5,1,1,1,8,1.0,39.0,--,--,214.58504,3.0,215.08304,0.4979951,2.0,217.10268,218.11113,3.5260832,218.11131,226.11601
41,41,6,3,2,1,0.750000,1.0,40.0,--,--,226.19435,2.0,226.88278,0.68843347,7.0,228.7117,229.72046,3.5261092,229.72064,230.48253
42,42,6,3,2,1,0.750000,1.0,41.0,--,--,230.56326,3.0,230.99959,0.43631503,3.0,233.08038,234.0889,3.5256367,234.0891,234.84964
43,43,6,3,2,1,0.750000,1.0,42.0,--,--,234.90515,2.0,235.36589,0.46073982,8.0,237.42305,238.43169,3.5265415,238.43188,239.18245
44,44,6,3,2,3,0.750000,1.0,43.0,--,--,239.2376,3.0,239.7825,0.5449055,9.0,241.75609,242.76654,3.528949,242.76674,243.53246
45,45,6,3,2,1,0.750000,1.0,44.0,--,--,243.58817,2.0,244.6661,1.0779405,6.0,246.106,247.11685,3.5286732,247.11703,247.8826
46,46,6,3,2,1,0.750000,1.0,45.0,--,--,247.93799,2.0,248.41626,0.47827077,7.0,250.45502,251.46375,3.5257695,251.46394,252.21594
