TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,6,3,3,0.750000,1.0,0.0,3.924244e-06,0.0051405835,4.6530776,2.0,6.110436,1.4573586,3.0,7.1703687,8.184934,3.531856,8.185178,8.945639
2,2,1,6,3,1,0.750000,1.0,1.0,--,--,9.66506,3.0,10.480399,0.8153387,4.0,12.181996,13.194848,3.5297873,13.195022,13.949816
3,3,1,6,3,3,0.750000,1.0,2.0,--,--,14.490799,2.0,15.684723,1.1939234,3.0,17.008959,18.018238,3.5274394,18.018412,18.770039
4,4,1,6,3,3,0.750000,1.0,3.0,--,--,19.303644,2.0,19.704773,0.40112942,1.0,21.821445,22.830294,3.5266504,22.830471,23.591063
5,5,1,6,3,3,0.750000,1.0,4.0,--,--,24.120008,2.0,24.575531,0.45552167,3.0,26.636974,27.645147,3.525138,27.645351,28.411543
6,6,1,6,3,3,0.750000,1.0,5.0,--,--,28.941008,3.0,29.57947,0.63846266,8.0,31.45879,32.467743,3.5267339,32.46791,33.23215
7,7,1,6,3,1,0.750000,1.0,6.0,--,--,33.76107,2.0,34.31659,0.5555169,9.0,36.27817,37.28948,3.528408,37.289665,38.053032
8,8,1,6,3,3,8,1.0,7.0,--,--,38.574825,3.0,39.054,0.47917336,9.0,41.09159,42.10034,3.5255144,42.100525,50.11273
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,50.201603,2.0,51.063988,0.86238366,3.0,52.718445,53.725964,3.5243592,53.726143,54.482655
10,10,2,4,2,3,0.750000,1.0,9.0,--,--,54.551567,2.0,55.03361,0.48204207,2.0,57.068974,58.0768,3.5252345,58.076992,58.8366
11,11,2,4,2,3,0.750000,1.0,10.0,--,--,58.904633,3.0,59.437153,0.53251934,6.0,61.421783,62.431587,3.5269523,62.43178,63.19026
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,63.259678,3.0,63.65737,0.3976914,7.0,65.777596,66.785614,3.525934,66.78578,67.54374
13,13,2,4,2,3,0.750000,1.0,12.0,--,--,67.61223,2.0,67.91113,0.2989067,4.0,70.1298,71.136955,3.5247273,71.137146,71.89717
14,14,2,4,2,2,0.750000,1.0,13.0,--,--,71.96544,2.0,72.314644,0.34920105,5.0,74.4827,75.4945,3.5290556,75.494675,76.2506
15,15,2,4,2,3,0.750000,1.0,14.0,--,--,76.31903,3.0,76.81816,0.49912986,6.0,78.8364,79.84523,3.526199,79.845474,80.60437
16,16,2,4,2,1,12,1.0,15.0,--,--,80.67311,2.0,81.038185,0.3650741,6.0,83.19063,84.20044,3.5273263,84.20062,96.21692
17,17,3,1,1,1,0.750000,1.0,16.0,--,--,96.231384,2.0,97.36825,1.1368623,9.0,98.74859,99.75548,3.5240932,99.7557,100.5206
18,18,3,1,1,3,0.750000,1.0,17.0,--,--,100.5229,3.0,101.08836,0.5654648,9.0,103.03962,104.0482,3.5253031,104.04839,104.80773
19,19,3,1,1,1,0.750000,1.0,18.0,--,--,104.81009,3.0,105.291595,0.48150745,4.0,107.32858,108.33742,3.5273287,108.33761,109.09459
20,20,3,1,1,1,0.750000,1.0,19.0,--,--,109.09694,2.0,109.49542,0.39847746,8.0,111.61307,112.621475,3.5245361,112.621666,113.381424
21,21,3,1,1,1,0.750000,1.0,20.0,--,--,113.38376,2.0,113.76544,0.3816828,9.0,115.90156,116.9094,3.5256352,116.90958,117.66847
22,22,3,1,1,2,0.750000,1.0,21.0,--,--,117.67081,3.0,118.052216,0.38141114,5.0,120.188545,121.19762,3.5268085,121.197815,121.95546
23,23,3,1,1,1,0.750000,1.0,22.0,--,--,121.9578,3.0,122.272255,0.31445405,4.0,124.4745,125.4838,3.5260062,125.48401,126.241776
24,24,3,1,1,1,8,1.0,23.0,--,--,126.2441,2.0,126.54242,0.29831928,8.0,128.76147,129.76883,3.5247214,129.76901,137.78441
25,25,4,3,2,2,0.750000,1.0,24.0,--,--,137.88414,2.0,138.76994,0.88579655,5.0,140.40031,141.40929,3.5251434,141.40947,142.17146
26,26,4,3,2,1,0.750000,1.0,25.0,--,--,142.26923,3.0,142.77231,0.50307655,3.0,144.78639,145.79536,3.526132,145.79553,146.55841
27,27,4,3,2,1,0.750000,1.0,26.0,--,--,146.62645,2.0,146.9259,0.29945248,6.0,149.14435,150.1522,3.525749,150.15237,150.9119
28,28,4,3,2,2,0.750000,1.0,27.0,--,--,150.98116,2.0,151.27919,0.29802674,5.0,153.49802,154.5072,3.5260494,154.50739,155.26538
29,29,4,3,2,1,0.750000,1.0,28.0,--,--,155.33418,2.0,155.69916,0.36498505,8.0,157.85239,158.86157,3.5273888,158.86174,159.61928
30,30,4,3,2,1,0.750000,1.0,29.0,--,--,159.68779,2.0,159.98645,0.29864982,8.0,162.20497,163.21219,3.5243878,163.21236,163.97272
31,31,4,3,2,1,0.750000,1.0,30.0,--,--,164.04102,2.0,164.42343,0.38241878,7.0,166.55835,167.56616,3.5251467,167.56635,168.32623
32,32,4,3,2,1,12,1.0,31.0,--,--,168.39487,3.0,168.727,0.33214012,4.0,170.9123,171.91968,3.5248163,171.91985,183.92253
33,33,5,5,3,1,0.750000,1.0,32.0,--,--,184.62444,3.0,185.4909,0.86647826,3.0,187.14226,188.14897,3.524541,188.14915,188.90988
34,34,5,5,3,3,0.750000,1.0,33.0,--,--,189.60555,2.0,189.94437,0.33881754,3.0,192.12418,193.13298,3.5274286,193.13315,193.89778
35,35,5,5,3,1,0.750000,1.0,34.0,--,--,194.42915,2.0,194.7484,0.3192532,9.0,196.94615,197.95515,3.5260108,197.95534,198.71812
36,36,5,5,3,2,0.750000,1.0,35.0,--,--,199.24248,3.0,199.51904,0.27656606,5.0,201.75917,202.76802,3.5255365,202.76819,203.5224
37,37,5,5,3,1,0.750000,1.0,36.0,--,--,204.05118,3.0,204.55606,0.5048802,3.0,206.56808,207.5778,3.5266137,207.57799,208.34244
38,38,5,5,3,1,0.750000,1.0,37.0,--,--,208.87035,3.0,209.19362,0.3232823,4.0,211.38754,212.39442,3.5240853,212.39459,213.14682
39,39,5,5,3,1,0.750000,1.0,38.0,--,--,213.67432,2.0,213.89743,0.22311412,9.0,216.19211,217.23888,3.564571,217.23906,218.00046
40,40,5,5,3,1,10,1.0,39.0,--,--,218.52419,3.0,218.81795,0.29376492,3.0,221.04153,222.04938,3.5251913,222.04958,232.06198
41,41,6,6,3,3,0.750000,1.0,40.0,--,--,232.75984,3.0,233.41338,0.65353876,7.0,235.27731,236.28688,3.527039,236.28705,237.04933
42,42,6,6,3,1,0.750000,1.0,41.0,--,--,237.57445,3.0,237.967,0.3925484,1.0,240.09198,241.10081,3.5263612,241.10101,241.85355
43,43,6,6,3,3,0.750000,1.0,42.0,--,--,242.37857,3.0,242.73775,0.3591891,9.0,244.89597,245.90544,3.5268767,245.90562,246.65726
44,44,6,6,3,3,0.750000,1.0,43.0,--,--,247.18579,2.0,247.49232,0.30653924,3.0,249.70193,250.7098,3.5240002,250.70998,251.46136
45,45,6,6,3,3,0.750000,1.0,44.0,--,--,251.98903,3.0,252.3454,0.35636356,7.0,254.50595,255.5132,3.5241587,255.51337,256.2652
46,46,6,6,3,2,0.750000,1.0,45.0,--,--,256.7955,2.0,257.18283,0.38733175,5.0,259.31348,260.32275,3.5272415,260.32294,261.08597
47,47,6,6,3,3,0.750000,1.0,46.0,--,--,261.61353,3.0,262.32037,0.7068343,6.0,264.13205,265.14166,3.5281086,265.1418,265.90643
48,48,6,6,3,3,8,1.0,47.0,--,--,266.42947,2.0,266.82428,0.39478287,1.0,268.9466,269.9535,3.5240202,269.95367,277.9663
49,49,7,5,3,2,0.750000,1.0,48.0,--,--,278.6803,3.0,279.26767,0.58738947,5.0,281.19778,282.20667,3.5263593,282.20682,282.97037
50,50,7,5,3,1,0.750000,1.0,49.0,--,--,283.50543,2.0,283.9378,0.43236777,6.0,286.02274,287.03207,3.526628,287.0323,287.79108
51,51,7,5,3,1,0.750000,1.0,50.0,--,--,288.31757,2.0,288.70895,0.39138016,8.0,290.83487,291.84262,3.525032,291.84277,292.59506
52,52,7,5,3,1,0.750000,1.0,51.0,--,--,293.1223,3.0,293.52933,0.40703708,2.0,295.63876,296.64706,3.5247521,296.64725,297.39896
53,53,7,5,3,1,0.750000,1.0,52.0,--,--,297.9275,2.0,298.11642,0.18893252,8.0,300.4449,301.45255,3.5250704,301.45273,302.20322
54,54,7,5,3,1,0.750000,1.0,53.0,--,--,302.72845,2.0,303.28748,0.55902314,9.0,305.2446,306.25165,3.523207,306.25183,307.00668
55,55,7,5,3,3,0.750000,1.0,54.0,--,--,307.52905,3.0,307.8913,0.36224645,7.0,310.046,311.0559,3.5268545,311.05606,311.81082
56,56,7,5,3,1,12,1.0,55.0,--,--,312.33203,3.0,312.62848,0.29645368,1.0,314.84866,315.85773,3.5256867,315.85788,327.87402
57,57,8,2,1,3,0.750000,1.0,56.0,--,--,327.88037,2.0,329.22556,1.3451632,4.0,330.39694,331.40643,3.5260472,331.40662,332.16104
58,58,8,2,1,2,0.750000,1.0,57.0,--,--,332.1635,2.0,332.81216,0.64865327,5.0,334.68054,335.68942,3.5259142,335.6896,336.44745
