LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
1,10,13,blue,5,wide,['j'],3.5471967999765184
1,0,13,blue,5,wide,['j'],1.5395871000073384
1,100,13,blue,5,wide,['f'],2.018741100007901
0,0,13,blue,5,wide,['f'],1.2083554999844637
0,0,13,blue,5,wide,['f'],0.9339951000001747
0,10,13,blue,5,wide,['f'],1.6917699000041466
0,10,13,blue,5,wide,['f'],0.921585000003688
1,100,13,blue,5,wide,['f'],1.175213899987284
1,80,13,blue,5,wide,['f'],2.0204889999877196
1,10,13,blue,5,wide,['j'],1.4999549000058323
0,0,13,blue,5,wide,['f'],0.9309851000143681
0,100,13,blue,5,wide,['j'],0.913613400014583
1,90,13,blue,5,wide,['f'],1.0392419999989215
0,80,13,blue,5,wide,['j'],1.182738999981666
0,20,13,blue,5,wide,['f'],1.2841068000125233
0,20,13,blue,5,wide,['f'],1.042159000004176
1,90,13,blue,5,wide,['f'],1.1858959999808576
1,90,13,blue,5,wide,['f'],0.998747799982084
0,100,13,blue,5,wide,['j'],0.9484644000185654
1,90,13,blue,5,wide,['f'],0.8521048000256997
0,70,13,green,5,Skew,['j'],1.8341710999957286
1,80,13,green,5,Skew,['f'],1.4963771000038832
0,80,13,green,5,Skew,['j'],0.8054746999987401
1,80,13,green,5,Skew,['f'],0.9391141000087373
1,60,13,green,5,Skew,['j'],1.1293827000190504
1,90,13,green,5,Skew,['f'],0.9673801999888383
1,70,13,green,5,Skew,['j'],1.1975390000152402
1,70,13,green,5,Skew,['j'],1.6435895999893546
0,90,13,green,5,Skew,['j'],1.074722399993334
1,80,13,green,5,Skew,['f'],1.2257422999828123
0,80,13,green,5,Skew,['j'],1.049004700005753
0,80,13,green,5,Skew,['j'],0.9763871000031941
0,100,13,green,5,Skew,['j'],0.8476354000158608
1,100,13,green,5,Skew,['f'],0.6935069000173826
1,80,13,green,5,Skew,['f'],0.692499199998565
0,90,13,green,5,Skew,['j'],0.7462913999916054
0,80,13,green,5,Skew,['j'],1.1131811999948695
0,70,13,green,5,Skew,['f'],1.5300004000018816
1,90,13,green,5,Skew,['f'],0.7857420000073034
0,60,13,green,5,Skew,['f'],1.1928572000178974
1,60,13,red,5,Narrow,['j'],1.2562113000021782
0,50,13,red,5,Narrow,['f'],0.9983248999924399
0,60,13,red,5,Narrow,['f'],1.1887666000111494
0,70,13,red,5,Narrow,['j'],1.0824814999941736
0,50,13,red,5,Narrow,['f'],1.0413093000242952
1,30,13,red,5,Narrow,['j'],1.1927698999934364
0,40,13,red,5,Narrow,['f'],1.2470562999951653
0,30,13,red,5,Narrow,['f'],1.100456700020004
1,60,13,red,5,Narrow,['j'],1.187644800025737
0,60,13,red,5,Narrow,['f'],0.922584599989932
0,40,13,red,5,Narrow,['f'],0.9692671000084374
1,40,13,red,5,Narrow,['j'],0.9598908000043593
0,50,13,red,5,Narrow,['f'],0.7590174000069965
1,50,13,red,5,Narrow,['j'],0.9342482000065502
1,50,13,red,5,Narrow,['j'],0.7171498000097927
1,50,13,red,5,Narrow,['j'],0.6284964999940712
0,50,13,red,5,Narrow,['f'],0.6992007999797352
1,50,13,red,5,Narrow,['j'],0.7870435999939218
1,70,13,red,5,Narrow,['f'],1.2338359999994282
1,40,13,red,5,Narrow,['j'],0.7038586999988183
