outcome	trial_starts	target_starts	RT	thresh	trial_type
1.0	4.010955251054838	6.021725152386352	0.2421089046401903	0.2582548748752073	Small_loss
1.0	10.040641080355272	12.052160228951834	0.19594718201551586	0.438864793569452	Neutral
1.0	20.871395719004795	24.88245330483187	0.2658855819609016	0.36022817767339776	Large_loss
1.0	30.50066743977368	33.511423756950535	0.27269582310691476	0.36521952506677424	Large_loss
0.0	38.96609731519129	42.97859422850888	0.26150631916243583	0.4500635876215344	Large_gain
1.0	55.801281629363075	58.81167781271506	0.2907550372183323	0.46476740390971544	Large_gain
1.0	63.02974560006987	65.04063564667013	0.25674186705145985	0.4608681467236476	Large_gain
0.0	70.25788837845903	74.26874250220135	0.4426191897364333	0.3756394477661881	Large_loss
1.0	77.28847046685405	81.2994981672382	0.40708397899288684	0.4352065896549233	Neutral
0.0	88.11677722237073	92.1275386713678	0.27974393987096846	0.33270128058059456	Small_loss
1.0	97.74976167175919	101.76027015165891	0.3011258632177487	0.3390303931365692	Small_gain
0.0	108.57846810622141	111.58831669308711	0.393987849005498	0.3297371786970723	Small_loss
1.0	114.60449916648213	118.61517790239304	0.24410277185961604	0.32447471845893583	Small_loss
1.0	126.63178692152724	129.64211488177534	0.360119275865145	0.3708861909485304	Large_gain
1.0	132.65830248699058	134.66856645024382	0.08040220267139375	0.3708861909485304	Large_gain
0.0	144.68530436884612	147.69580590561964	0.3843650626949966	0.35373650927715644	Small_gain
1.0	150.7118658189429	153.72175153600983	0.2773727320600301	0.36801519021175677	Large_loss
1.0	157.93841199425515	160.9487336151069	0.05021556711290032	0.35146481739457575	Small_loss
1.0	163.96584706299473	167.9760482367128	0.02291724644601345	0.37280464641240435	Large_loss
1.0	173.5939786117524	175.60457886080258	0.36344289092812687	0.4254942723677775	Neutral
1.0	180.82108234532643	183.83134087489452	0.2655951806809753	0.3450695497066767	Large_loss
1.0	191.64867396513	195.6595069578616	0.3393281166208908	0.4345055476353446	Neutral
1.0	201.27624614431988	205.287355652079	0.28449722239747643	0.37097757770665396	Large_gain
1.0	210.90370451763738	214.9141912626801	0.24065991723909974	0.3338191498703294	Small_gain
1.0	218.13047407846898	220.14055540889967	0.35820057487580925	0.4331011558377551	Neutral
1.0	226.55749461601954	229.56787147955038	0.2457543156342581	0.31111760233556496	Large_gain
0.0	234.98474095424172	236.99480568163563	0.44683453592006117	0.3145824732816403	Small_loss
0.0	243.41129087272566	245.42110172554385	0.3445568484021351	0.38201479788574366	Small_loss
1.0	257.8381130801281	260.8483945520129	0.3522823665989563	0.38624975899267244	Neutral
1.0	265.0642991217319	269.0743581135757	0.2482924588257447	0.3218130005302189	Small_gain
0.0	272.0903658028692	274.10007100040093	0.491391806746833	0.3161366773710896	Large_gain
0.0	279.3159381378209	281.3261021813378	0.4233464486896992	0.35403233661335065	Large_gain
1.0	285.34237823518924	289.3525105820736	0.26800351857673377	0.346349641613419	Large_loss
1.0	292.3688675377052	296.37935609405395	0.3341437600320205	0.37662311269156235	Neutral
1.0	301.9958202748094	305.0067178682657	0.3085944881895557	0.3257624268922283	Small_gain
1.0	310.42296458012424	313.4340529568726	0.24230512173380703	0.31566110441962675	Small_gain
0.0	323.65036414866336	325.6608388188761	0.3204200373729691	0.3017991333343645	Small_gain
0.0	330.8781316996319	332.88791508204304	0.383406316046603	0.36943354356339386	Large_loss
1.0	338.10471832589246	342.11522559821606	0.3309629305731505	0.37688638120835244	Large_loss
1.0	345.1308444759343	348.1407060432248	0.10849837202113122	0.34201220051529335	Large_gain
1.0	351.15608583798166	353.16627403127495	0.33307332056574523	0.3554949879691802	Neutral
1.0	361.9845474540489	365.9948331520427	0.31837666302453727	0.34890967773571213	Neutral
1.0	369.0109954000218	372.0211383124115	0.26805695006623864	0.29499143400839906	Small_gain
1.0	379.8372376501793	382.84692926343996	0.3742810153635219	0.3529239526221356	Large_loss
1.0	395.4637553890934	397.4738542281557	0.25030172150582075	0.3823243294760154	Small_loss
0.0	402.69003802980296	405.69988540920895	0.2990160770714283	0.28784265044764507	Small_gain
1.0	418.3171296281507	420.3271988837514	0.2737330566160381	0.29123116138187266	Small_gain
0.0	427.9431299578864	429.9528882848099	0.38504065317101777	0.39936083658812616	Small_loss
1.0	435.1691723081749	439.1794676660793	0.06941917934454978	0.34890967773571213	Neutral
0.0	443.5955308395205	445.6057815203676	0.42013120581395924	0.4062753385530976	Small_loss
