LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,60,13,blue,5,Skew,['j'],3.038952700095251
0,80,13,blue,5,Skew,['j'],2.419385500019416
0,70,13,blue,5,Skew,['j'],2.82812429999467
0,80,13,blue,5,Skew,['j'],0.9393691000295803
1,100,13,blue,5,Skew,['f'],2.0297419000416994
1,70,13,blue,5,Skew,['f'],1.379009300027974
1,60,13,blue,5,Skew,['j'],3.189863200066611
1,70,13,blue,5,Skew,['f'],1.5294990000547841
0,80,13,blue,5,Skew,['j'],1.0773331000236794
1,80,13,blue,5,Skew,['f'],1.1965827000094578
0,90,13,blue,5,Skew,['j'],1.8229456000262871
0,90,13,blue,5,Skew,['j'],1.5870413999073207
1,80,13,blue,5,Skew,['f'],1.6579832999268547
1,80,13,blue,5,Skew,['f'],0.9736171999247745
0,90,13,blue,5,Skew,['j'],0.7495774999260902
1,90,13,blue,5,Skew,['f'],0.6508272000355646
1,70,13,blue,5,Skew,['f'],1.9850539999315515
1,80,13,blue,5,Skew,['f'],0.7208268999820575
0,100,13,blue,5,Skew,['j'],1.2750459000235423
0,80,13,blue,5,Skew,['j'],1.7619963999604806
1,90,13,green,5,wide,['f'],2.5294398000696674
1,10,13,green,5,wide,['j'],3.469953399966471
0,20,13,green,5,wide,['f'],2.0797173000173643
1,100,13,green,5,wide,['f'],2.474385100067593
0,80,13,green,5,wide,['j'],2.1577940999995917
0,90,13,green,5,wide,['j'],1.7714397000381723
1,0,13,green,5,wide,['j'],1.5684490000130609
0,100,13,green,5,wide,['j'],1.2975232999306172
1,90,13,green,5,wide,['f'],0.9935443999711424
0,0,13,green,5,wide,['f'],1.1107082999078557
1,10,13,green,5,wide,['j'],0.9828754999907687
0,90,13,green,5,wide,['j'],1.8569508999353275
1,80,13,green,5,wide,['f'],1.34930889995303
0,100,13,green,5,wide,['j'],0.8790383000159636
1,100,13,green,5,wide,['f'],1.0894527999917045
1,0,13,green,5,wide,['j'],1.0965650000143796
0,20,13,green,5,wide,['f'],1.0390179000096396
0,0,13,green,5,wide,['f'],0.9383122000144795
0,10,13,green,5,wide,['f'],0.968585699913092
1,10,13,green,5,wide,['j'],1.1095373999560252
0,40,13,red,5,Narrow,['f'],2.0417517999885604
0,50,13,red,5,Narrow,['f'],1.6440372000215575
1,60,13,red,5,Narrow,['j'],2.220048399991356
0,50,13,red,5,Narrow,['f'],1.0205270999576896
1,50,13,red,5,Narrow,['j'],1.7125520999543369
0,40,13,red,5,Narrow,['f'],1.6974233000073582
0,70,13,red,5,Narrow,['j'],2.393741699983366
0,30,13,red,5,Narrow,['f'],1.4861626999918371
1,50,13,red,5,Narrow,['f'],2.1719283999409527
1,50,13,red,5,Narrow,['f'],1.524182900087908
1,70,13,red,5,Narrow,['f'],1.1165013000136241
1,50,13,red,5,Narrow,['j'],0.8445928000146523
0,50,13,red,5,Narrow,['f'],0.9317398999119177
0,60,13,red,5,Narrow,['j'],2.575080699985847
1,60,13,red,5,Narrow,['f'],1.0896604999434203
0,60,13,red,5,Narrow,['j'],1.108648799941875
0,30,13,red,5,Narrow,['f'],1.8328569999430329
1,50,13,red,5,Narrow,['f'],1.6806372000137344
1,40,13,red,5,Narrow,['j'],0.9959163999883458
1,40,13,red,5,Narrow,['j'],0.9510427999775857
