LotisLeft,Lot_per,Lot_mon,Lot_color,Sure_mon,dist,response,RT
0,100,13,blue,5,Skew,No_resp,10
0,80,13,blue,5,Skew,['j'],2.0877033999422565
0,80,13,blue,5,Skew,['j'],1.4621231999481097
0,90,13,blue,5,Skew,['j'],1.739350999938324
1,80,13,blue,5,Skew,['f'],2.1369310000445694
1,100,13,blue,5,Skew,['f'],1.293688900070265
1,70,13,blue,5,Skew,['f'],2.513465699972585
1,80,13,blue,5,Skew,['f'],1.1992092999862507
1,70,13,blue,5,Skew,['f'],1.652669299975969
1,70,13,blue,5,Skew,['f'],1.1534201999893412
1,70,13,blue,5,Skew,['f'],1.1992330000502989
1,60,13,blue,5,Skew,['f'],4.0132742000278085
1,90,13,blue,5,Skew,['f'],1.0721193000208586
0,80,13,blue,5,Skew,['j'],2.2625212999992073
0,60,13,blue,5,Skew,['j'],3.0748288000468165
1,80,13,blue,5,Skew,['f'],1.1763790999539196
0,80,13,blue,5,Skew,['j'],1.0622637000633404
0,80,13,blue,5,Skew,['j'],1.0842586999060586
0,90,13,blue,5,Skew,['j'],0.970226899953559
0,90,13,blue,5,Skew,['j'],1.0321511999936774
1,40,13,green,5,Narrow,['j'],3.6130786000285298
0,60,13,green,5,Narrow,['j'],3.3073743999702856
1,30,13,green,5,Narrow,['j'],1.679673400009051
1,50,13,green,5,Narrow,['f'],2.1432490999577567
0,30,13,green,5,Narrow,['f'],1.8533723000437021
1,70,13,green,5,Narrow,['f'],2.9158929000841454
1,50,13,green,5,Narrow,['f'],2.2892716999631375
1,50,13,green,5,Narrow,['f'],1.0470866999821737
0,40,13,green,5,Narrow,['f'],1.6544770000036806
0,60,13,green,5,Narrow,['j'],3.6606076000025496
0,40,13,green,5,Narrow,['f'],1.0985818000044674
0,50,13,green,5,Narrow,['j'],1.0867551000555977
1,70,13,green,5,Narrow,['f'],1.5167496999492869
1,50,13,green,5,Narrow,['f'],1.0995939000276849
0,60,13,green,5,Narrow,['j'],1.424412599997595
0,40,13,green,5,Narrow,['f'],2.4530396999325603
0,60,13,green,5,Narrow,['j'],2.835384799982421
1,50,13,green,5,Narrow,['f'],0.8491846000542864
0,50,13,green,5,Narrow,['j'],0.9837499000132084
1,50,13,green,5,Narrow,['f'],0.9883635999867693
0,0,13,red,5,wide,['f'],1.8826258999761194
1,80,13,red,5,wide,['f'],3.8718569999327883
1,20,13,red,5,wide,['j'],1.6125850999960676
1,100,13,red,5,wide,['f'],1.4493462999816984
0,90,13,red,5,wide,['j'],1.4864557000109926
1,0,13,red,5,wide,['j'],1.6916319000301883
0,20,13,red,5,wide,['f'],1.969334900029935
0,100,13,red,5,wide,['j'],1.1975716999731958
0,90,13,red,5,wide,['j'],1.427681399974972
1,10,13,red,5,wide,['j'],1.6974068999988958
1,100,13,red,5,wide,['f'],1.2028658000053838
0,0,13,red,5,wide,['f'],1.3443006000015885
1,80,13,red,5,wide,['f'],1.403237899998203
1,90,13,red,5,wide,['f'],1.0742366999620572
0,10,13,red,5,wide,['f'],1.1839051999850199
1,10,13,red,5,wide,['j'],2.213300900068134
1,10,13,red,5,wide,['j'],0.8669131000060588
0,100,13,red,5,wide,['j'],1.1279093000339344
0,90,13,red,5,wide,['j'],1.8128350001061335
0,0,13,red,5,wide,['f'],1.7616875999374315
