onset	duration	trial_type	rt	resp	gender
0.6908138860017061	3.0083380322903395	decision	2.066885383799672	right	B
4.240821251645684	1.000060978345573	loss	n/a	n/a	n/a
11.240999054163694	3.006586566567421	decision	2.5771967601031065	right	B
14.790751338005066	1.0002333475276828	win	n/a	n/a	n/a
21.791085511446	3.185023358091712	decision	1.8162052631378174	left	B
25.524186361581087	1.0001726718619466	loss	n/a	n/a	n/a
32.52477229759097	3.007743342779577	decision	1.549716359935701	right	B
36.07427342236042	1.0001868586987257	loss	n/a	n/a	n/a
38.87457420863211	3.007624102756381	decision	1.5487896101549268	left	B
42.424095558933914	1.0001409742981195	loss	n/a	n/a	n/a
45.207962683402	3.007519654929638	decision	2.065920597873628	right	B
48.75743513088673	1.0000434694811702	win	n/a	n/a	n/a
51.541114792227745	3.007308947853744	decision	2.0661744736135006	left	B
55.09117438271642	1.0166066335514188	win	n/a	n/a	n/a
60.00735422875732	3.0060905879363418	decision	2.567080996930599	right	B
63.55756475497037	1.0003999816253781	loss	n/a	n/a	n/a
68.45758805982769	3.0077729262411594	decision	1.8168398002162576	left	B
72.00762742385268	1.0166470846161246	win	n/a	n/a	n/a
74.80770965386182	3.007689910940826	decision	1.816699430346489	left	B
78.35760291200131	1.016541127115488	win	n/a	n/a	n/a
83.29094815906137	3.0069204373285174	decision	2.067419094964862	right	B
86.8406596891582	1.0166570469737053	loss	n/a	n/a	n/a
93.87428018450737	3.006132548674941	decision	1.5500937011092901	left	B
97.42390990629792	1.0001633139327168	loss	n/a	n/a	n/a
104.44082354567945	3.0064703449606895	decision	1.8175289770588279	right	B
107.99098848924041	1.016386266797781	win	n/a	n/a	n/a
115.0241480236873	3.0081680780276656	decision	1.5497658681124449	left	B
118.57404762133956	1.0002230843529105	win	n/a	n/a	n/a
123.4741928819567	3.0075045619159937	decision	1.816104137338698	left	B
127.02416100446135	1.0163270998746157	win	n/a	n/a	n/a
129.8244436783716	3.0068344036117196	decision	2.31679904833436	right	B
133.37423822376877	1.0163464192301035	win	n/a	n/a	n/a
136.15763231366873	3.0076228957623243	decision	2.31655724812299	left	B
139.7075989264995	1.0163240814581513	loss	n/a	n/a	n/a
142.50745656341314	3.0068117631599307	decision	1.8106716312468052	right	B
146.05710228532553	1.0003154575824738	loss	n/a	n/a	n/a
155.15765495412052	3.0073330979794264	decision	1.5495533486828208	left	B
158.70744557585567	1.0165332788601518	loss	n/a	n/a	n/a
163.62427293881774	3.008650773204863	decision	1.8157714726403356	left	B
167.17450550198555	1.0159832667559385	win	n/a	n/a	n/a
169.9741645064205	3.0059782918542624	decision	1.8160168947651982	left	B
173.52391799725592	1.0000878442078829	loss	n/a	n/a	n/a
180.54061066452414	3.006595621816814	decision	1.300529606640339	left	B
184.09157315641642	1.0157571639865637	loss	n/a	n/a	n/a
186.89096530526876	3.0071622375398874	decision	1.8171785026788712	left	B
190.44050778634846	1.000614009797573	win	n/a	n/a	n/a
193.22403319180012	3.006995603442192	decision	1.5499783856794238	left	B
196.77376826759428	1.000743512995541	win	n/a	n/a	n/a
203.79091223608702	3.0071848779916763	decision	2.066049799323082	left	B
207.34085168037564	1.0163917001336813	loss	n/a	n/a	n/a
214.3742192061618	3.0078692231327295	decision	1.815296022221446	right	B
217.9241761583835	1.016264914534986	loss	n/a	n/a	n/a
222.85720051452518	3.007199670188129	decision	1.2998748440295458	left	B
226.4069204973057	1.0001723701134324	loss	n/a	n/a	n/a
