TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,3,2,2,0.750000,1.0,0.0,3.9243314e-06,0.00531205,4.0958266,2.0,4.8212247,0.72539806,5.0,6.6123953,7.6252613,3.529435,7.625515,8.387344
2,2,1,3,2,1,0.750000,1.0,1.0,--,--,8.464136,3.0,9.071031,0.6068941,2.0,10.982053,11.996149,3.5320125,11.996334,12.754423
3,3,1,3,2,1,0.750000,1.0,2.0,--,--,12.809885,3.0,13.30418,0.49429595,1.0,15.327295,16.33649,3.5266068,16.33669,17.087498
4,4,1,3,2,1,0.750000,1.0,3.0,--,--,17.142334,3.0,17.588118,0.44578415,3.0,19.659908,20.670378,3.5280447,20.670567,21.420784
5,5,1,3,2,2,0.750000,1.0,4.0,--,--,21.47578,3.0,21.971195,0.4954141,5.0,23.993006,25.004622,3.5288417,25.004831,25.77093
6,6,1,3,2,1,0.750000,1.0,5.0,--,--,25.82542,3.0,26.370935,0.54551375,4.0,28.342903,29.354261,3.5288396,29.35445,30.120552
7,7,1,3,2,1,0.750000,1.0,6.0,--,--,30.1748,2.0,30.68747,0.51266795,7.0,32.69256,33.702457,3.5276575,33.702644,34.454082
8,8,1,3,2,1,8,1.0,7.0,--,--,34.508358,3.0,35.070934,0.5625792,1.0,37.025925,38.034626,3.5262687,38.034813,46.0372
9,9,2,2,1,3,0.750000,1.0,8.0,--,--,46.047165,2.0,47.104332,1.0571692,3.0,48.564903,49.57528,3.5281136,49.575474,50.33725
10,10,2,2,1,2,0.750000,1.0,9.0,--,--,50.33962,2.0,50.93749,0.5978726,5.0,52.857323,53.86659,3.5269716,53.866776,54.62064
11,11,2,2,1,1,0.750000,1.0,10.0,--,--,54.62297,3.0,55.337307,0.714336,3.0,57.140297,58.14954,3.5265706,58.149723,58.903984
12,12,2,2,1,3,0.750000,1.0,11.0,--,--,58.90636,2.0,59.65408,0.7477188,2.0,61.4247,62.43409,3.5277283,62.434296,63.187305
13,13,2,2,1,3,0.750000,1.0,12.0,--,--,63.18968,2.0,63.754246,0.5645692,1.0,65.70786,66.71599,3.5263102,66.71619,67.47057
14,14,2,2,1,3,0.750000,1.0,13.0,--,--,67.4729,2.0,67.920906,0.44800413,3.0,69.98884,70.997925,3.5250244,70.99811,71.75393
15,15,2,2,1,3,0.750000,1.0,14.0,--,--,71.75659,2.0,72.3041,0.54750764,1.0,74.2747,75.28285,3.5262625,75.28304,76.03755
16,16,2,2,1,3,8,1.0,15.0,--,--,76.04009,2.0,76.503845,0.46375373,1.0,78.55816,79.56644,3.5263402,79.56662,87.570465
17,17,3,6,3,3,0.750000,1.0,16.0,--,--,87.70796,3.0,88.32073,0.6127707,6.0,90.22559,91.23641,3.5284505,91.236595,91.98707
18,18,3,6,3,3,0.750000,1.0,17.0,--,--,92.12051,3.0,92.57085,0.45034093,7.0,94.63797,95.64642,3.5259178,95.64663,96.403946
19,19,3,6,3,3,0.750000,1.0,18.0,--,--,96.5013,3.0,96.90425,0.40295267,9.0,99.01883,100.028885,3.5275862,100.02913,100.787
20,20,3,6,3,3,0.750000,1.0,19.0,--,--,100.883995,3.0,101.270775,0.38677984,6.0,103.40175,104.41037,3.5263782,104.41056,105.17047
21,21,3,6,3,3,0.750000,1.0,20.0,--,--,105.26822,3.0,105.654106,0.38589114,7.0,107.78601,108.79483,3.5266132,108.79501,109.55367
22,22,3,6,3,1,0.750000,1.0,21.0,--,--,109.65134,3.0,110.08743,0.43609464,3.0,112.16829,113.17807,3.5267334,113.17825,113.93703
23,23,3,6,3,2,0.750000,1.0,22.0,--,--,114.03394,3.0,114.737236,0.7032983,5.0,116.55159,117.56236,3.5284188,117.56254,118.320496
24,24,3,6,3,3,10,1.0,23.0,--,--,118.41809,3.0,118.83726,0.4191617,9.0,120.93563,121.945335,3.527242,121.945595,131.95358
25,25,4,1,1,1,0.750000,1.0,24.0,--,--,131.95888,3.0,133.2873,1.3284212,4.0,134.47658,135.48582,3.5269475,135.48602,136.2373
26,26,4,1,1,1,0.750000,1.0,25.0,--,--,136.23979,2.0,136.90364,0.6638417,9.0,138.75775,139.76634,3.5265543,139.76654,140.52023
27,27,4,1,1,2,0.750000,1.0,26.0,--,--,140.52258,2.0,141.25386,0.7312825,5.0,143.0399,144.04932,3.5267346,144.0495,144.80362
28,28,4,1,1,3,0.750000,1.0,27.0,--,--,144.80597,3.0,145.3538,0.5478324,8.0,147.32469,148.33566,3.5296795,148.33586,149.08696
29,29,4,1,1,1,0.750000,1.0,28.0,--,--,149.08931,3.0,149.63687,0.5475578,4.0,151.60703,152.61662,3.5273066,152.6168,153.37018
30,30,4,1,1,1,0.750000,1.0,29.0,--,--,153.37256,3.0,154.10396,0.7314002,3.0,155.8905,156.8989,3.526332,156.8991,157.65375
31,31,4,1,1,1,0.750000,1.0,30.0,--,--,157.65608,3.0,158.30392,0.6478416,1.0,160.1747,161.18306,3.5269778,161.18326,161.93694
32,32,4,1,1,1,12,1.0,31.0,--,--,161.93927,2.0,162.45409,0.5148206,6.0,164.45746,165.46584,3.5265636,165.46602,177.47015
33,33,5,3,2,1,0.750000,1.0,32.0,--,--,177.54413,3.0,179.47026,1.9261364,2.0,180.06137,181.06966,3.525539,181.06985,181.8201
34,34,5,3,2,1,0.750000,1.0,33.0,--,--,181.90825,2.0,182.42058,0.512331,7.0,184.4257,185.43361,3.5253618,185.4338,186.18689
35,35,5,3,2,1,0.750000,1.0,34.0,--,--,186.24144,2.0,186.62044,0.37898642,7.0,188.75938,189.76804,3.5265915,189.76822,190.52003
36,36,5,3,2,1,0.750000,1.0,35.0,--,--,190.5739,3.0,191.00398,0.4300904,4.0,193.09055,194.09903,3.525132,194.09921,194.85336
37,37,5,3,2,1,0.750000,1.0,36.0,--,--,194.90765,3.0,195.38705,0.47940913,3.0,197.42569,198.4339,3.526249,198.43408,199.18663
38,38,5,3,2,3,0.750000,1.0,37.0,--,--,199.24136,3.0,199.95375,0.71238285,9.0,201.75871,202.76836,3.526984,202.76854,203.52013
39,39,5,3,2,1,0.750000,1.0,38.0,--,--,203.60289,3.0,204.27036,0.6674636,1.0,206.12036,207.13072,3.5278306,207.1309,207.88655
40,40,5,3,2,3,10,1.0,39.0,--,--,207.94092,2.0,208.63708,0.69616413,3.0,210.45786,211.46758,3.5266542,211.46779,221.47015
41,41,6,4,2,3,0.750000,1.0,40.0,--,--,221.54126,3.0,222.45389,0.9126281,6.0,224.05864,225.06712,3.5258691,225.06732,225.81995
42,42,6,4,2,3,0.750000,1.0,41.0,--,--,225.8748,2.0,226.60384,0.72903746,3.0,228.39139,229.39969,3.5248947,229.39987,230.15335
43,43,6,4,2,3,0.750000,1.0,42.0,--,--,230.20833,2.0,231.12042,0.91209173,2.0,232.72523,233.73383,3.5254953,233.73401,234.48651
44,44,6,4,2,3,0.750000,1.0,43.0,--,--,234.54146,3.0,235.07018,0.52871424,8.0,237.06018,238.06854,3.5270803,238.06873,238.81999
45,45,6,4,2,2,0.750000,1.0,44.0,--,--,238.87466,2.0,239.3201,0.44542915,5.0,241.39215,242.40247,3.527792,242.40265,243.1533
46,46,6,4,2,3,0.750000,1.0,45.0,--,--,243.20784,3.0,243.70314,0.49530664,6.0,245.72531,246.73486,3.5270293,246.73506,247.48653
47,47,6,4,2,3,0.750000,1.0,46.0,--,--,247.545,2.0,248.10356,0.558561,3.0,250.06218,251.07117,3.5261745,251.07141,251.83647
48,48,6,4,2,1,8,1.0,47.0,--,--,251.89108,3.0,252.42027,0.5291964,4.0,254.40787,255.4178,3.5267184,255.41798,263.41998
49,49,7,5,3,1,0.750000,1.0,48.0,--,--,263.5399,3.0,264.25385,0.7139583,4.0,266.0581,267.0667,3.5268323,267.0669,267.81982
50,50,7,5,3,1,0.750000,1.0,49.0,--,--,267.9371,2.0,268.3534,0.41629845,7.0,270.45422,271.4618,3.5246768,271.46198,272.22
51,51,7,5,3,3,0.750000,1.0,50.0,--,--,272.31808,2.0,272.7034,0.38533813,4.0,274.8361,275.8461,3.5280175,275.84628,276.60312
52,52,7,5,3,1,0.750000,1.0,51.0,--,--,276.7012,2.0,277.3537,0.6524986,7.0,279.21902,280.2287,3.527524,280.22888,280.98633
53,53,7,5,3,3,0.750000,1.0,52.0,--,--,281.11993,2.0,281.91986,0.79992765,2.0,283.63803,284.6476,3.5276794,284.6478,285.4031
